"Plot Title: RSC_INLET2"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Water Level, feet (LGR S/N: 10445237)"
90,11/10/17 02:34:00 PM,57.441,0.060
91,11/10/17 02:36:00 PM,57.441,0.058
92,11/10/17 02:38:00 PM,57.441,0.051
93,11/10/17 02:40:00 PM,57.441,0.055
94,11/10/17 02:42:00 PM,57.441,0.050
95,11/10/17 02:44:00 PM,57.441,0.045
96,11/10/17 02:46:00 PM,57.268,0.049
97,11/10/17 02:48:00 PM,57.268,0.042
98,11/10/17 02:50:00 PM,57.268,0.046
99,11/10/17 02:52:00 PM,57.268,0.046
100,11/10/17 02:54:00 PM,57.268,0.047
101,11/10/17 02:56:00 PM,57.268,0.053
102,11/10/17 02:58:00 PM,57.268,0.045
103,11/10/17 03:00:00 PM,57.268,0.041
104,11/10/17 03:02:00 PM,57.268,0.045
105,11/10/17 03:04:00 PM,57.268,0.050
106,11/10/17 03:06:00 PM,57.268,0.047
107,11/10/17 03:08:00 PM,57.268,0.048
108,11/10/17 03:10:00 PM,57.096,0.046
109,11/10/17 03:12:00 PM,57.096,0.047
110,11/10/17 03:14:00 PM,57.096,0.047
111,11/10/17 03:16:00 PM,57.096,0.054
112,11/10/17 03:18:00 PM,57.096,0.055
113,11/10/17 03:20:00 PM,57.096,0.051
114,11/10/17 03:22:00 PM,57.096,0.048
115,11/10/17 03:24:00 PM,57.096,0.046
116,11/10/17 03:26:00 PM,57.096,0.039
117,11/10/17 03:28:00 PM,57.096,0.039
118,11/10/17 03:30:00 PM,56.923,0.044
119,11/10/17 03:32:00 PM,56.923,0.045
120,11/10/17 03:34:00 PM,56.923,0.043
121,11/10/17 03:36:00 PM,56.923,0.043
122,11/10/17 03:38:00 PM,56.923,0.045
123,11/10/17 03:40:00 PM,56.923,0.046
124,11/10/17 03:42:00 PM,56.923,0.036
125,11/10/17 03:44:00 PM,56.923,0.042
126,11/10/17 03:46:00 PM,56.923,0.042
127,11/10/17 03:48:00 PM,56.923,0.045
128,11/10/17 03:50:00 PM,56.923,0.049
129,11/10/17 03:52:00 PM,56.923,0.044
130,11/10/17 03:54:00 PM,56.923,0.039
131,11/10/17 03:56:00 PM,56.750,0.037
132,11/10/17 03:58:00 PM,56.750,0.042
133,11/10/17 04:00:00 PM,56.750,0.040
134,11/10/17 04:02:00 PM,56.750,0.034
135,11/10/17 04:04:00 PM,56.750,0.040
136,11/10/17 04:06:00 PM,56.750,0.044
137,11/10/17 04:08:00 PM,56.750,0.044
138,11/10/17 04:10:00 PM,56.750,0.044
139,11/10/17 04:12:00 PM,56.750,0.047
140,11/10/17 04:14:00 PM,56.750,0.042
141,11/10/17 04:16:00 PM,56.750,0.039
142,11/10/17 04:18:00 PM,56.750,0.052
143,11/10/17 04:20:00 PM,56.750,0.047
144,11/10/17 04:22:00 PM,56.577,0.049
145,11/10/17 04:24:00 PM,56.577,0.049
146,11/10/17 04:26:00 PM,56.577,0.042
147,11/10/17 04:28:00 PM,56.577,0.047
148,11/10/17 04:30:00 PM,56.577,0.042
149,11/10/17 04:32:00 PM,56.577,0.042
150,11/10/17 04:34:00 PM,56.577,0.043
151,11/10/17 04:36:00 PM,56.577,0.037
152,11/10/17 04:38:00 PM,56.577,0.048
153,11/10/17 04:40:00 PM,56.577,0.040
154,11/10/17 04:42:00 PM,56.577,0.036
155,11/10/17 04:44:00 PM,56.577,0.040
156,11/10/17 04:46:00 PM,56.577,0.041
157,11/10/17 04:48:00 PM,56.577,0.036
158,11/10/17 04:50:00 PM,56.577,0.044
159,11/10/17 04:52:00 PM,56.577,0.044
160,11/10/17 04:54:00 PM,56.577,0.042
161,11/10/17 04:56:00 PM,56.577,0.046
162,11/10/17 04:58:00 PM,56.577,0.042
163,11/10/17 05:00:00 PM,56.577,0.043
164,11/10/17 05:02:00 PM,56.577,0.040
165,11/10/17 05:04:00 PM,56.577,0.045
166,11/10/17 05:06:00 PM,56.577,0.045
167,11/10/17 05:08:00 PM,56.577,0.039
168,11/10/17 05:10:00 PM,56.404,0.040
169,11/10/17 05:12:00 PM,56.404,0.045
170,11/10/17 05:14:00 PM,56.404,0.043
171,11/10/17 05:16:00 PM,56.404,0.043
172,11/10/17 05:18:00 PM,56.404,0.039
173,11/10/17 05:20:00 PM,56.404,0.049
174,11/10/17 05:22:00 PM,56.404,0.038
175,11/10/17 05:24:00 PM,56.404,0.050
176,11/10/17 05:26:00 PM,56.404,0.043
177,11/10/17 05:28:00 PM,56.404,0.048
178,11/10/17 05:30:00 PM,56.404,0.039
179,11/10/17 05:32:00 PM,56.404,0.041
180,11/10/17 05:34:00 PM,56.404,0.042
181,11/10/17 05:36:00 PM,56.404,0.051
182,11/10/17 05:38:00 PM,56.404,0.043
183,11/10/17 05:40:00 PM,56.404,0.048
184,11/10/17 05:42:00 PM,56.404,0.037
185,11/10/17 05:44:00 PM,56.230,0.045
186,11/10/17 05:46:00 PM,56.230,0.043
187,11/10/17 05:48:00 PM,56.230,0.036
188,11/10/17 05:50:00 PM,56.230,0.043
189,11/10/17 05:52:00 PM,56.230,0.040
190,11/10/17 05:54:00 PM,56.230,0.040
191,11/10/17 05:56:00 PM,56.230,0.046
192,11/10/17 05:58:00 PM,56.230,0.043
193,11/10/17 06:00:00 PM,56.230,0.043
194,11/10/17 06:02:00 PM,56.230,0.040
195,11/10/17 06:04:00 PM,56.230,0.043
196,11/10/17 06:06:00 PM,56.230,0.048
197,11/10/17 06:08:00 PM,56.057,0.043
198,11/10/17 06:10:00 PM,56.057,0.048
199,11/10/17 06:12:00 PM,56.057,0.043
200,11/10/17 06:14:00 PM,56.057,0.050
201,11/10/17 06:16:00 PM,56.057,0.038
202,11/10/17 06:18:00 PM,56.057,0.039
203,11/10/17 06:20:00 PM,56.057,0.042
204,11/10/17 06:22:00 PM,56.057,0.044
205,11/10/17 06:24:00 PM,56.057,0.042
206,11/10/17 06:26:00 PM,56.057,0.044
207,11/10/17 06:28:00 PM,56.057,0.040
208,11/10/17 06:30:00 PM,56.057,0.044
209,11/10/17 06:32:00 PM,55.884,0.043
210,11/10/17 06:34:00 PM,55.884,0.043
211,11/10/17 06:36:00 PM,55.884,0.039
212,11/10/17 06:38:00 PM,55.884,0.046
213,11/10/17 06:40:00 PM,55.884,0.045
214,11/10/17 06:42:00 PM,55.884,0.040
215,11/10/17 06:44:00 PM,55.884,0.038
216,11/10/17 06:46:00 PM,55.884,0.040
217,11/10/17 06:48:00 PM,55.884,0.039
218,11/10/17 06:50:00 PM,55.884,0.034
219,11/10/17 06:52:00 PM,55.884,0.039
220,11/10/17 06:54:00 PM,55.884,0.038
221,11/10/17 06:56:00 PM,55.711,0.037
222,11/10/17 06:58:00 PM,55.711,0.039
223,11/10/17 07:00:00 PM,55.711,0.041
224,11/10/17 07:02:00 PM,55.711,0.040
225,11/10/17 07:04:00 PM,55.711,0.040
226,11/10/17 07:06:00 PM,55.711,0.031
227,11/10/17 07:08:00 PM,55.711,0.042
228,11/10/17 07:10:00 PM,55.711,0.041
229,11/10/17 07:12:00 PM,55.711,0.032
230,11/10/17 07:14:00 PM,55.537,0.026
231,11/10/17 07:16:00 PM,55.537,0.039
232,11/10/17 07:18:00 PM,55.537,0.034
233,11/10/17 07:20:00 PM,55.537,0.041
234,11/10/17 07:22:00 PM,55.537,0.038
235,11/10/17 07:24:00 PM,55.537,0.040
236,11/10/17 07:26:00 PM,55.537,0.030
237,11/10/17 07:28:00 PM,55.537,0.038
238,11/10/17 07:30:00 PM,55.537,0.030
239,11/10/17 07:32:00 PM,55.364,0.037
240,11/10/17 07:34:00 PM,55.364,0.037
241,11/10/17 07:36:00 PM,55.364,0.029
242,11/10/17 07:38:00 PM,55.364,0.033
243,11/10/17 07:40:00 PM,55.364,0.023
244,11/10/17 07:42:00 PM,55.364,0.032
245,11/10/17 07:44:00 PM,55.364,0.039
246,11/10/17 07:46:00 PM,55.189,0.031
247,11/10/17 07:48:00 PM,55.189,0.029
248,11/10/17 07:50:00 PM,55.189,0.031
249,11/10/17 07:52:00 PM,55.189,0.033
250,11/10/17 07:54:00 PM,55.189,0.034
251,11/10/17 07:56:00 PM,55.189,0.034
252,11/10/17 07:58:00 PM,55.189,0.034
253,11/10/17 08:00:00 PM,55.189,0.029
254,11/10/17 08:02:00 PM,55.189,0.029
255,11/10/17 08:04:00 PM,55.189,0.032
256,11/10/17 08:06:00 PM,55.189,0.022
257,11/10/17 08:08:00 PM,55.189,0.030
258,11/10/17 08:10:00 PM,55.017,0.029
259,11/10/17 08:12:00 PM,55.017,0.032
260,11/10/17 08:14:00 PM,55.017,0.022
261,11/10/17 08:16:00 PM,55.017,0.031
262,11/10/17 08:18:00 PM,55.017,0.018
263,11/10/17 08:20:00 PM,54.842,0.032
264,11/10/17 08:22:00 PM,54.842,0.029
265,11/10/17 08:24:00 PM,54.842,0.036
266,11/10/17 08:26:00 PM,54.842,0.032
267,11/10/17 08:28:00 PM,54.669,0.022
268,11/10/17 08:30:00 PM,54.669,0.022
269,11/10/17 08:32:00 PM,54.669,0.033
270,11/10/17 08:34:00 PM,54.669,0.031
271,11/10/17 08:36:00 PM,54.669,0.031
272,11/10/17 08:38:00 PM,54.669,0.022
273,11/10/17 08:40:00 PM,54.669,0.033
274,11/10/17 08:42:00 PM,54.495,0.028
275,11/10/17 08:44:00 PM,54.495,0.035
276,11/10/17 08:46:00 PM,54.495,0.029
277,11/10/17 08:48:00 PM,54.495,0.037
278,11/10/17 08:50:00 PM,54.322,0.030
279,11/10/17 08:52:00 PM,54.322,0.035
280,11/10/17 08:54:00 PM,54.322,0.035
281,11/10/17 08:56:00 PM,54.322,0.035
282,11/10/17 08:58:00 PM,54.322,0.032
283,11/10/17 09:00:00 PM,54.147,0.026
284,11/10/17 09:02:00 PM,54.147,0.038
285,11/10/17 09:04:00 PM,54.147,0.029
286,11/10/17 09:06:00 PM,54.147,0.039
287,11/10/17 09:08:00 PM,54.147,0.024
288,11/10/17 09:10:00 PM,53.973,0.040
289,11/10/17 09:12:00 PM,53.973,0.028
290,11/10/17 09:14:00 PM,53.973,0.031
291,11/10/17 09:16:00 PM,53.973,0.040
292,11/10/17 09:18:00 PM,53.973,0.028
293,11/10/17 09:20:00 PM,53.973,0.031
294,11/10/17 09:22:00 PM,53.973,0.033
295,11/10/17 09:24:00 PM,53.798,0.031
296,11/10/17 09:26:00 PM,53.798,0.032
297,11/10/17 09:28:00 PM,53.798,0.035
298,11/10/17 09:30:00 PM,53.798,0.031
299,11/10/17 09:32:00 PM,53.798,0.030
300,11/10/17 09:34:00 PM,53.798,0.040
301,11/10/17 09:36:00 PM,53.798,0.035
302,11/10/17 09:38:00 PM,53.798,0.040
303,11/10/17 09:40:00 PM,53.623,0.034
304,11/10/17 09:42:00 PM,53.623,0.032
305,11/10/17 09:44:00 PM,53.623,0.032
306,11/10/17 09:46:00 PM,53.623,0.032
307,11/10/17 09:48:00 PM,53.623,0.022
308,11/10/17 09:50:00 PM,53.623,0.030
309,11/10/17 09:52:00 PM,53.623,0.032
310,11/10/17 09:54:00 PM,53.449,0.026
311,11/10/17 09:56:00 PM,53.449,0.021
312,11/10/17 09:58:00 PM,53.449,0.029
313,11/10/17 10:00:00 PM,53.449,0.029
314,11/10/17 10:02:00 PM,53.449,0.036
315,11/10/17 10:04:00 PM,53.449,0.027
316,11/10/17 10:06:00 PM,53.274,0.027
317,11/10/17 10:08:00 PM,53.274,0.026
318,11/10/17 10:10:00 PM,53.274,0.033
319,11/10/17 10:12:00 PM,53.274,0.027
320,11/10/17 10:14:00 PM,53.274,0.022
321,11/10/17 10:16:00 PM,53.100,0.025
322,11/10/17 10:18:00 PM,53.100,0.023
323,11/10/17 10:20:00 PM,53.100,0.025
324,11/10/17 10:22:00 PM,53.100,0.021
325,11/10/17 10:24:00 PM,53.100,0.028
326,11/10/17 10:26:00 PM,52.925,0.023
327,11/10/17 10:28:00 PM,52.925,0.027
328,11/10/17 10:30:00 PM,52.925,0.025
329,11/10/17 10:32:00 PM,52.925,0.023
330,11/10/17 10:34:00 PM,52.750,0.027
331,11/10/17 10:36:00 PM,52.750,0.026
332,11/10/17 10:38:00 PM,52.750,0.024
333,11/10/17 10:40:00 PM,52.750,0.027
334,11/10/17 10:42:00 PM,52.750,0.025
335,11/10/17 10:44:00 PM,52.576,0.018
336,11/10/17 10:46:00 PM,52.576,0.026
337,11/10/17 10:48:00 PM,52.576,0.022
338,11/10/17 10:50:00 PM,52.576,0.034
339,11/10/17 10:52:00 PM,52.401,0.019
340,11/10/17 10:54:00 PM,52.401,0.023
341,11/10/17 10:56:00 PM,52.401,0.026
342,11/10/17 10:58:00 PM,52.401,0.030
343,11/10/17 11:00:00 PM,52.225,0.023
344,11/10/17 11:02:00 PM,52.225,0.018
345,11/10/17 11:04:00 PM,52.225,0.021
346,11/10/17 11:06:00 PM,52.225,0.016
347,11/10/17 11:08:00 PM,52.225,0.021
348,11/10/17 11:10:00 PM,52.050,0.025
349,11/10/17 11:12:00 PM,52.050,0.018
350,11/10/17 11:14:00 PM,52.050,0.013
351,11/10/17 11:16:00 PM,52.050,0.008
352,11/10/17 11:18:00 PM,52.050,0.015
353,11/10/17 11:20:00 PM,52.050,0.010
354,11/10/17 11:22:00 PM,52.050,0.010
355,11/10/17 11:24:00 PM,51.874,0.014
356,11/10/17 11:26:00 PM,51.874,0.017
357,11/10/17 11:28:00 PM,51.874,0.012
358,11/10/17 11:30:00 PM,51.874,0.012
359,11/10/17 11:32:00 PM,51.874,0.014
360,11/10/17 11:34:00 PM,51.699,0.012
361,11/10/17 11:36:00 PM,51.699,0.016
362,11/10/17 11:38:00 PM,51.699,0.018
363,11/10/17 11:40:00 PM,51.699,0.018
364,11/10/17 11:42:00 PM,51.699,0.010
365,11/10/17 11:44:00 PM,51.699,0.010
366,11/10/17 11:46:00 PM,51.699,0.007
367,11/10/17 11:48:00 PM,51.523,0.010
368,11/10/17 11:50:00 PM,51.523,0.015
369,11/10/17 11:52:00 PM,51.523,0.011
370,11/10/17 11:54:00 PM,51.523,0.011
371,11/10/17 11:56:00 PM,51.523,0.016
372,11/10/17 11:58:00 PM,51.523,0.009
373,11/11/17 12:00:00 AM,51.523,0.011
374,11/11/17 12:02:00 AM,51.346,0.005
375,11/11/17 12:04:00 AM,51.346,0.009
376,11/11/17 12:06:00 AM,51.346,0.015
377,11/11/17 12:08:00 AM,51.346,0.015
378,11/11/17 12:10:00 AM,51.346,0.010
379,11/11/17 12:12:00 AM,51.346,0.014
380,11/11/17 12:14:00 AM,51.172,0.014
381,11/11/17 12:16:00 AM,51.172,0.011
382,11/11/17 12:18:00 AM,51.172,0.014
383,11/11/17 12:20:00 AM,51.172,0.009
384,11/11/17 12:22:00 AM,51.172,0.009
385,11/11/17 12:24:00 AM,51.172,0.011
386,11/11/17 12:26:00 AM,51.172,0.011
387,11/11/17 12:28:00 AM,51.172,0.011
388,11/11/17 12:30:00 AM,50.995,0.006
389,11/11/17 12:32:00 AM,50.995,0.008
390,11/11/17 12:34:00 AM,50.995,-0.001
391,11/11/17 12:36:00 AM,50.995,0.006
392,11/11/17 12:38:00 AM,50.995,0.004
393,11/11/17 12:40:00 AM,50.819,0.006
394,11/11/17 12:42:00 AM,50.819,0.006
395,11/11/17 12:44:00 AM,50.819,0.003
396,11/11/17 12:46:00 AM,50.819,0.008
397,11/11/17 12:48:00 AM,50.643,0.007
398,11/11/17 12:50:00 AM,50.643,0.009
399,11/11/17 12:52:00 AM,50.643,0.002
400,11/11/17 12:54:00 AM,50.643,0.007
401,11/11/17 12:56:00 AM,50.643,-0.002
402,11/11/17 12:58:00 AM,50.643,-0.005
403,11/11/17 01:00:00 AM,50.643,-0.005
404,11/11/17 01:02:00 AM,50.466,-0.001
405,11/11/17 01:04:00 AM,50.466,0.000
406,11/11/17 01:06:00 AM,50.466,0.002
407,11/11/17 01:08:00 AM,50.290,0.001
408,11/11/17 01:10:00 AM,50.290,0.007
409,11/11/17 01:12:00 AM,50.290,-0.006
410,11/11/17 01:14:00 AM,50.290,-0.001
411,11/11/17 01:16:00 AM,50.290,-0.004
412,11/11/17 01:18:00 AM,50.290,-0.004
413,11/11/17 01:20:00 AM,50.290,-0.001
414,11/11/17 01:22:00 AM,50.290,0.001
415,11/11/17 01:24:00 AM,50.113,0.005
416,11/11/17 01:26:00 AM,50.113,-0.003
417,11/11/17 01:28:00 AM,50.113,-0.000
418,11/11/17 01:30:00 AM,50.113,-0.003
419,11/11/17 01:32:00 AM,50.113,0.007
420,11/11/17 01:34:00 AM,50.113,-0.002
421,11/11/17 01:36:00 AM,49.937,0.000
422,11/11/17 01:38:00 AM,49.937,-0.003
423,11/11/17 01:40:00 AM,49.937,-0.002
424,11/11/17 01:42:00 AM,49.937,-0.003
425,11/11/17 01:44:00 AM,49.937,-0.007
426,11/11/17 01:46:00 AM,49.937,0.002
427,11/11/17 01:48:00 AM,49.759,-0.002
428,11/11/17 01:50:00 AM,49.759,-0.007
429,11/11/17 01:52:00 AM,49.759,-0.002
430,11/11/17 01:54:00 AM,49.759,-0.003
431,11/11/17 01:56:00 AM,49.582,-0.007
432,11/11/17 01:58:00 AM,49.582,-0.007
433,11/11/17 02:00:00 AM,49.582,-0.016
434,11/11/17 02:02:00 AM,49.582,-0.007
435,11/11/17 02:04:00 AM,49.582,-0.012
436,11/11/17 02:06:00 AM,49.582,-0.016
437,11/11/17 02:08:00 AM,49.582,-0.003
438,11/11/17 02:10:00 AM,49.404,-0.013
439,11/11/17 02:12:00 AM,49.404,-0.012
440,11/11/17 02:14:00 AM,49.404,-0.008
441,11/11/17 02:16:00 AM,49.404,-0.008
442,11/11/17 02:18:00 AM,49.404,-0.004
443,11/11/17 02:20:00 AM,49.404,-0.006
444,11/11/17 02:22:00 AM,49.228,-0.005
445,11/11/17 02:24:00 AM,49.228,-0.009
446,11/11/17 02:26:00 AM,49.228,-0.009
447,11/11/17 02:28:00 AM,49.228,-0.011
448,11/11/17 02:30:00 AM,49.050,-0.014
449,11/11/17 02:32:00 AM,49.050,-0.010
450,11/11/17 02:34:00 AM,49.050,-0.014
451,11/11/17 02:36:00 AM,49.050,-0.014
452,11/11/17 02:38:00 AM,49.050,-0.014
453,11/11/17 02:40:00 AM,49.050,-0.014
454,11/11/17 02:42:00 AM,49.050,-0.015
455,11/11/17 02:44:00 AM,49.050,-0.015
456,11/11/17 02:46:00 AM,49.050,-0.012
457,11/11/17 02:48:00 AM,48.871,-0.004
458,11/11/17 02:50:00 AM,48.871,-0.009
459,11/11/17 02:52:00 AM,48.871,-0.008
460,11/11/17 02:54:00 AM,48.871,-0.011
461,11/11/17 02:56:00 AM,48.871,-0.015
462,11/11/17 02:58:00 AM,48.871,-0.021
463,11/11/17 03:00:00 AM,48.695,-0.016
464,11/11/17 03:02:00 AM,48.695,-0.013
465,11/11/17 03:04:00 AM,48.695,-0.013
466,11/11/17 03:06:00 AM,48.695,-0.013
467,11/11/17 03:08:00 AM,48.517,-0.017
468,11/11/17 03:10:00 AM,48.517,-0.014
469,11/11/17 03:12:00 AM,48.517,-0.019
470,11/11/17 03:14:00 AM,48.517,-0.008
471,11/11/17 03:16:00 AM,48.517,-0.018
472,11/11/17 03:18:00 AM,48.517,-0.018
473,11/11/17 03:20:00 AM,48.517,-0.017
474,11/11/17 03:22:00 AM,48.339,-0.018
475,11/11/17 03:24:00 AM,48.339,-0.015
476,11/11/17 03:26:00 AM,48.339,-0.016
477,11/11/17 03:28:00 AM,48.339,-0.016
478,11/11/17 03:30:00 AM,48.339,-0.021
479,11/11/17 03:32:00 AM,48.339,-0.016
480,11/11/17 03:34:00 AM,48.339,-0.016
481,11/11/17 03:36:00 AM,48.160,-0.019
482,11/11/17 03:38:00 AM,48.160,-0.019
483,11/11/17 03:40:00 AM,48.160,-0.021
484,11/11/17 03:42:00 AM,48.160,-0.017
485,11/11/17 03:44:00 AM,48.160,-0.026
486,11/11/17 03:46:00 AM,48.160,-0.017
487,11/11/17 03:48:00 AM,48.160,-0.017
488,11/11/17 03:50:00 AM,47.982,-0.022
489,11/11/17 03:52:00 AM,47.982,-0.013
490,11/11/17 03:54:00 AM,47.982,-0.026
491,11/11/17 03:56:00 AM,47.982,-0.026
492,11/11/17 03:58:00 AM,47.982,-0.026
493,11/11/17 04:00:00 AM,47.802,-0.016
494,11/11/17 04:02:00 AM,47.802,-0.016
495,11/11/17 04:04:00 AM,47.802,-0.025
496,11/11/17 04:06:00 AM,47.802,-0.027
497,11/11/17 04:08:00 AM,47.802,-0.018
498,11/11/17 04:10:00 AM,47.802,-0.023
499,11/11/17 04:12:00 AM,47.802,-0.023
500,11/11/17 04:14:00 AM,47.624,-0.023
501,11/11/17 04:16:00 AM,47.624,-0.030
502,11/11/17 04:18:00 AM,47.624,-0.024
503,11/11/17 04:20:00 AM,47.624,-0.030
504,11/11/17 04:22:00 AM,47.624,-0.022
505,11/11/17 04:24:00 AM,47.624,-0.026
506,11/11/17 04:26:00 AM,47.624,-0.027
507,11/11/17 04:28:00 AM,47.624,-0.020
508,11/11/17 04:30:00 AM,47.624,-0.025
509,11/11/17 04:32:00 AM,47.446,-0.023
510,11/11/17 04:34:00 AM,47.446,-0.028
511,11/11/17 04:36:00 AM,47.446,-0.026
512,11/11/17 04:38:00 AM,47.446,-0.030
513,11/11/17 04:40:00 AM,47.446,-0.025
514,11/11/17 04:42:00 AM,47.446,-0.025
515,11/11/17 04:44:00 AM,47.446,-0.036
516,11/11/17 04:46:00 AM,47.266,-0.026
517,11/11/17 04:48:00 AM,47.266,-0.024
518,11/11/17 04:50:00 AM,47.266,-0.028
519,11/11/17 04:52:00 AM,47.266,-0.030
520,11/11/17 04:54:00 AM,47.266,-0.024
521,11/11/17 04:56:00 AM,47.266,-0.032
522,11/11/17 04:58:00 AM,47.266,-0.024
523,11/11/17 05:00:00 AM,47.088,-0.027
524,11/11/17 05:02:00 AM,47.088,-0.032
525,11/11/17 05:04:00 AM,47.088,-0.031
526,11/11/17 05:06:00 AM,47.088,-0.034
527,11/11/17 05:08:00 AM,47.088,-0.029
528,11/11/17 05:10:00 AM,47.088,-0.031
529,11/11/17 05:12:00 AM,47.088,-0.022
530,11/11/17 05:14:00 AM,47.088,-0.031
531,11/11/17 05:16:00 AM,47.088,-0.032
532,11/11/17 05:18:00 AM,47.088,-0.035
533,11/11/17 05:20:00 AM,47.088,-0.035
534,11/11/17 05:22:00 AM,47.088,-0.032
535,11/11/17 05:24:00 AM,46.908,-0.033
536,11/11/17 05:26:00 AM,46.908,-0.033
537,11/11/17 05:28:00 AM,46.908,-0.033
538,11/11/17 05:30:00 AM,46.908,-0.038
539,11/11/17 05:32:00 AM,46.908,-0.037
540,11/11/17 05:34:00 AM,46.908,-0.038
541,11/11/17 05:36:00 AM,46.908,-0.043
542,11/11/17 05:38:00 AM,46.908,-0.036
543,11/11/17 05:40:00 AM,46.728,-0.041
544,11/11/17 05:42:00 AM,46.728,-0.032
545,11/11/17 05:44:00 AM,46.728,-0.036
546,11/11/17 05:46:00 AM,46.728,-0.041
547,11/11/17 05:48:00 AM,46.728,-0.042
