"Plot Title: RSC_well"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10180301, SEN S/N: 10180301)","Sensor Depth, feet (LGR S/N: 10180301)"
1,06/27/18 12:28:00 PM,75.312,3.127
2,06/27/18 12:30:00 PM,74.791,3.133
3,06/27/18 12:32:00 PM,74.619,3.134
4,06/27/18 12:34:00 PM,74.619,3.133
5,06/27/18 12:36:00 PM,74.446,3.139
6,06/27/18 12:38:00 PM,74.446,3.138
7,06/27/18 12:40:00 PM,74.446,3.131
8,06/27/18 12:42:00 PM,74.446,3.133
9,06/27/18 12:44:00 PM,74.271,3.135
10,06/27/18 12:46:00 PM,74.271,3.127
11,06/27/18 12:48:00 PM,74.271,3.130
12,06/27/18 12:50:00 PM,74.271,3.128
13,06/27/18 12:52:00 PM,74.271,3.127
14,06/27/18 12:54:00 PM,74.271,3.131
15,06/27/18 12:56:00 PM,74.271,3.130
16,06/27/18 12:58:00 PM,74.271,3.123
17,06/27/18 01:00:00 PM,74.271,3.127
18,06/27/18 01:02:00 PM,74.271,3.130
19,06/27/18 01:04:00 PM,74.271,3.134
20,06/27/18 01:06:00 PM,74.271,3.127
21,06/27/18 01:08:00 PM,74.271,3.131
22,06/27/18 01:10:00 PM,74.271,3.128
23,06/27/18 01:12:00 PM,74.271,3.126
24,06/27/18 01:14:00 PM,74.271,3.130
25,06/27/18 01:16:00 PM,74.271,3.125
26,06/27/18 01:18:00 PM,74.271,3.128
27,06/27/18 01:20:00 PM,74.271,3.116
28,06/27/18 01:22:00 PM,74.271,3.138
29,06/27/18 01:24:00 PM,74.271,3.132
30,06/27/18 01:26:00 PM,74.271,3.127
31,06/27/18 01:28:00 PM,74.098,3.129
32,06/27/18 01:30:00 PM,74.271,3.130
33,06/27/18 01:32:00 PM,74.271,3.125
34,06/27/18 01:34:00 PM,74.271,3.130
35,06/27/18 01:36:00 PM,74.271,3.131
36,06/27/18 01:38:00 PM,74.098,3.135
37,06/27/18 01:40:00 PM,74.098,3.129
38,06/27/18 01:42:00 PM,74.271,3.129
39,06/27/18 01:44:00 PM,74.098,3.127
40,06/27/18 01:46:00 PM,74.098,3.127
41,06/27/18 01:48:00 PM,74.098,3.134
42,06/27/18 01:50:00 PM,74.098,3.123
43,06/27/18 01:52:00 PM,74.098,3.123
44,06/27/18 01:54:00 PM,74.098,3.128
45,06/27/18 01:56:00 PM,74.098,3.130
46,06/27/18 01:58:00 PM,74.098,3.124
47,06/27/18 02:00:00 PM,74.271,3.120
48,06/27/18 02:02:00 PM,74.098,3.124
49,06/27/18 02:04:00 PM,74.271,3.125
50,06/27/18 02:06:00 PM,74.098,3.118
51,06/27/18 02:08:00 PM,74.271,3.130
52,06/27/18 02:10:00 PM,74.098,3.127
53,06/27/18 02:12:00 PM,74.271,3.133
54,06/27/18 02:14:00 PM,74.098,3.129
55,06/27/18 02:16:00 PM,74.098,3.127
56,06/27/18 02:18:00 PM,74.098,3.136
57,06/27/18 02:20:00 PM,74.271,3.136
58,06/27/18 02:22:00 PM,74.271,3.134
59,06/27/18 02:24:00 PM,74.271,3.126
60,06/27/18 02:26:00 PM,74.271,3.125
61,06/27/18 02:28:00 PM,74.271,3.123
62,06/27/18 02:30:00 PM,74.271,3.121
63,06/27/18 02:32:00 PM,74.271,3.126
64,06/27/18 02:34:00 PM,74.098,3.129
65,06/27/18 02:36:00 PM,74.098,3.122
66,06/27/18 02:38:00 PM,74.271,3.122
67,06/27/18 02:40:00 PM,74.098,3.125
68,06/27/18 02:42:00 PM,74.271,3.118
69,06/27/18 02:44:00 PM,74.098,3.131
70,06/27/18 02:46:00 PM,74.098,3.117
71,06/27/18 02:48:00 PM,74.098,3.126
72,06/27/18 02:50:00 PM,74.098,3.121
73,06/27/18 02:52:00 PM,74.098,3.117
74,06/27/18 02:54:00 PM,74.271,3.126
75,06/27/18 02:56:00 PM,74.271,3.122
76,06/27/18 02:58:00 PM,74.098,3.123
77,06/27/18 03:00:00 PM,74.271,3.121
78,06/27/18 03:02:00 PM,74.098,3.122
79,06/27/18 03:04:00 PM,74.271,3.122
80,06/27/18 03:06:00 PM,74.098,3.129
81,06/27/18 03:08:00 PM,74.271,3.123
82,06/27/18 03:10:00 PM,74.098,3.120
83,06/27/18 03:12:00 PM,74.098,3.125
84,06/27/18 03:14:00 PM,74.271,3.121
85,06/27/18 03:16:00 PM,74.098,3.120
86,06/27/18 03:18:00 PM,74.271,3.127
87,06/27/18 03:20:00 PM,74.271,3.123
88,06/27/18 03:22:00 PM,74.271,3.123
89,06/27/18 03:24:00 PM,74.271,3.114
90,06/27/18 03:26:00 PM,74.098,3.120
91,06/27/18 03:28:00 PM,74.271,3.123
92,06/27/18 03:30:00 PM,74.271,3.119
93,06/27/18 03:32:00 PM,74.271,3.121
94,06/27/18 03:34:00 PM,74.271,3.123
95,06/27/18 03:36:00 PM,74.271,3.124
96,06/27/18 03:38:00 PM,74.271,3.120
97,06/27/18 03:40:00 PM,74.098,3.115
98,06/27/18 03:42:00 PM,74.271,3.118
99,06/27/18 03:44:00 PM,74.098,3.124
100,06/27/18 03:46:00 PM,74.271,3.115
101,06/27/18 03:48:00 PM,74.098,3.121
102,06/27/18 03:50:00 PM,74.098,3.117
103,06/27/18 03:52:00 PM,74.098,3.113
104,06/27/18 03:54:00 PM,74.271,3.116
105,06/27/18 03:56:00 PM,74.271,3.121
106,06/27/18 03:58:00 PM,74.271,3.126
107,06/27/18 04:00:00 PM,74.271,3.124
108,06/27/18 04:02:00 PM,74.271,3.133
109,06/27/18 04:04:00 PM,74.271,3.126
110,06/27/18 04:06:00 PM,74.271,3.130
111,06/27/18 04:08:00 PM,74.271,3.128
112,06/27/18 04:10:00 PM,74.271,3.122
113,06/27/18 04:12:00 PM,74.271,3.121
114,06/27/18 04:14:00 PM,74.271,3.130
115,06/27/18 04:16:00 PM,74.271,3.119
116,06/27/18 04:18:00 PM,74.271,3.125
117,06/27/18 04:20:00 PM,74.271,3.119
118,06/27/18 04:22:00 PM,74.271,3.119
119,06/27/18 04:24:00 PM,74.271,3.118
120,06/27/18 04:26:00 PM,74.271,3.125
121,06/27/18 04:28:00 PM,74.271,3.125
122,06/27/18 04:30:00 PM,74.271,3.130
123,06/27/18 04:32:00 PM,74.271,3.125
124,06/27/18 04:34:00 PM,74.271,3.120
125,06/27/18 04:36:00 PM,74.271,3.120
126,06/27/18 04:38:00 PM,74.271,3.131
127,06/27/18 04:40:00 PM,74.271,3.124
128,06/27/18 04:42:00 PM,74.271,3.122
129,06/27/18 04:44:00 PM,74.271,3.121
130,06/27/18 04:46:00 PM,74.271,3.119
131,06/27/18 04:48:00 PM,74.271,3.128
132,06/27/18 04:50:00 PM,74.271,3.118
133,06/27/18 04:52:00 PM,74.271,3.126
134,06/27/18 04:54:00 PM,74.271,3.126
135,06/27/18 04:56:00 PM,74.271,3.121
136,06/27/18 04:58:00 PM,74.271,3.121
137,06/27/18 05:00:00 PM,74.271,3.120
138,06/27/18 05:02:00 PM,74.271,3.124
139,06/27/18 05:04:00 PM,74.271,3.135
140,06/27/18 05:06:00 PM,74.271,3.127
141,06/27/18 05:08:00 PM,74.271,3.126
142,06/27/18 05:10:00 PM,74.271,3.124
143,06/27/18 05:12:00 PM,74.271,3.124
144,06/27/18 05:14:00 PM,74.271,3.122
145,06/27/18 05:16:00 PM,74.271,3.122
146,06/27/18 05:18:00 PM,74.271,3.115
147,06/27/18 05:20:00 PM,74.271,3.120
148,06/27/18 05:22:00 PM,74.271,3.124
149,06/27/18 05:24:00 PM,74.271,3.124
150,06/27/18 05:26:00 PM,74.271,3.121
151,06/27/18 05:28:00 PM,74.271,3.116
152,06/27/18 05:30:00 PM,74.271,3.119
153,06/27/18 05:32:00 PM,74.271,3.124
154,06/27/18 05:34:00 PM,74.271,3.117
155,06/27/18 05:36:00 PM,74.098,3.119
156,06/27/18 05:38:00 PM,74.271,3.120
157,06/27/18 05:40:00 PM,74.271,3.118
158,06/27/18 05:42:00 PM,74.271,3.113
159,06/27/18 05:44:00 PM,74.271,3.118
160,06/27/18 05:46:00 PM,74.271,3.124
161,06/27/18 05:48:00 PM,74.271,3.111
162,06/27/18 05:50:00 PM,74.098,3.114
163,06/27/18 05:52:00 PM,74.271,3.121
164,06/27/18 05:54:00 PM,74.271,3.116
165,06/27/18 05:56:00 PM,74.271,3.118
166,06/27/18 05:58:00 PM,74.271,3.112
167,06/27/18 06:00:00 PM,74.271,3.118
168,06/27/18 06:02:00 PM,74.271,3.118
169,06/27/18 06:04:00 PM,74.271,3.119
170,06/27/18 06:06:00 PM,74.271,3.109
171,06/27/18 06:08:00 PM,74.098,3.113
172,06/27/18 06:10:00 PM,74.271,3.120
173,06/27/18 06:12:00 PM,74.271,3.116
174,06/27/18 06:14:00 PM,74.271,3.115
175,06/27/18 06:16:00 PM,74.271,3.121
176,06/27/18 06:18:00 PM,74.271,3.123
177,06/27/18 06:20:00 PM,74.271,3.118
178,06/27/18 06:22:00 PM,74.271,3.120
179,06/27/18 06:24:00 PM,74.271,3.109
180,06/27/18 06:26:00 PM,74.271,3.116
181,06/27/18 06:28:00 PM,74.271,3.112
182,06/27/18 06:30:00 PM,74.271,3.114
183,06/27/18 06:32:00 PM,74.271,3.121
184,06/27/18 06:34:00 PM,74.271,3.123
185,06/27/18 06:36:00 PM,74.271,3.115
186,06/27/18 06:38:00 PM,74.271,3.107
187,06/27/18 06:40:00 PM,74.271,3.115
188,06/27/18 06:42:00 PM,74.271,3.118
189,06/27/18 06:44:00 PM,74.271,3.120
190,06/27/18 06:46:00 PM,74.271,3.107
191,06/27/18 06:48:00 PM,74.271,3.122
192,06/27/18 06:50:00 PM,74.271,3.112
193,06/27/18 06:52:00 PM,74.271,3.126
194,06/27/18 06:54:00 PM,74.271,3.119
195,06/27/18 06:56:00 PM,74.271,3.122
196,06/27/18 06:58:00 PM,74.271,3.113
197,06/27/18 07:00:00 PM,74.271,3.122
198,06/27/18 07:02:00 PM,74.271,3.120
199,06/27/18 07:04:00 PM,74.271,3.118
200,06/27/18 07:06:00 PM,74.271,3.124
201,06/27/18 07:08:00 PM,74.271,3.127
202,06/27/18 07:10:00 PM,74.271,3.125
203,06/27/18 07:12:00 PM,74.271,3.128
204,06/27/18 07:14:00 PM,74.271,3.119
205,06/27/18 07:16:00 PM,74.271,3.117
206,06/27/18 07:18:00 PM,74.271,3.125
207,06/27/18 07:20:00 PM,74.271,3.127
208,06/27/18 07:22:00 PM,74.271,3.124
209,06/27/18 07:24:00 PM,74.271,3.121
210,06/27/18 07:26:00 PM,74.271,3.118
211,06/27/18 07:28:00 PM,74.271,3.127
212,06/27/18 07:30:00 PM,74.271,3.117
213,06/27/18 07:32:00 PM,74.271,3.126
214,06/27/18 07:34:00 PM,74.271,3.122
215,06/27/18 07:36:00 PM,74.271,3.125
216,06/27/18 07:38:00 PM,74.271,3.122
217,06/27/18 07:40:00 PM,74.271,3.130
218,06/27/18 07:42:00 PM,74.271,3.127
219,06/27/18 07:44:00 PM,74.098,3.128
220,06/27/18 07:46:00 PM,74.271,3.119
221,06/27/18 07:48:00 PM,74.271,3.129
222,06/27/18 07:50:00 PM,74.271,3.124
223,06/27/18 07:52:00 PM,74.271,3.127
224,06/27/18 07:54:00 PM,74.271,3.134
225,06/27/18 07:56:00 PM,74.271,3.124
226,06/27/18 07:58:00 PM,74.271,3.138
227,06/27/18 08:00:00 PM,74.271,3.129
228,06/27/18 08:02:00 PM,74.271,3.130
229,06/27/18 08:04:00 PM,74.098,3.132
230,06/27/18 08:06:00 PM,74.271,3.135
231,06/27/18 08:08:00 PM,74.271,3.131
232,06/27/18 08:10:00 PM,74.271,3.138
233,06/27/18 08:12:00 PM,74.271,3.130
234,06/27/18 08:14:00 PM,74.271,3.132
235,06/27/18 08:16:00 PM,74.271,3.133
236,06/27/18 08:18:00 PM,74.271,3.129
237,06/27/18 08:20:00 PM,74.271,3.131
238,06/27/18 08:22:00 PM,74.271,3.138
239,06/27/18 08:24:00 PM,74.271,3.134
240,06/27/18 08:26:00 PM,74.271,3.136
241,06/27/18 08:28:00 PM,74.271,3.132
242,06/27/18 08:30:00 PM,74.271,3.135
243,06/27/18 08:32:00 PM,74.271,3.131
244,06/27/18 08:34:00 PM,74.271,3.132
245,06/27/18 08:36:00 PM,74.271,3.134
246,06/27/18 08:38:00 PM,74.271,3.141
247,06/27/18 08:40:00 PM,74.271,3.136
248,06/27/18 08:42:00 PM,74.271,3.137
249,06/27/18 08:44:00 PM,74.271,3.133
250,06/27/18 08:46:00 PM,74.271,3.135
251,06/27/18 08:48:00 PM,74.271,3.130
252,06/27/18 08:50:00 PM,74.271,3.137
253,06/27/18 08:52:00 PM,74.271,3.133
254,06/27/18 08:54:00 PM,74.271,3.135
255,06/27/18 08:56:00 PM,74.271,3.136
256,06/27/18 08:58:00 PM,74.271,3.137
257,06/27/18 09:00:00 PM,74.271,3.138
258,06/27/18 09:02:00 PM,74.271,3.144
259,06/27/18 09:04:00 PM,74.271,3.140
260,06/27/18 09:06:00 PM,74.271,3.142
261,06/27/18 09:08:00 PM,74.271,3.138
262,06/27/18 09:10:00 PM,74.271,3.139
263,06/27/18 09:12:00 PM,74.271,3.140
264,06/27/18 09:14:00 PM,74.271,3.142
265,06/27/18 09:16:00 PM,74.271,3.142
266,06/27/18 09:18:00 PM,74.271,3.132
267,06/27/18 09:20:00 PM,74.098,3.138
268,06/27/18 09:22:00 PM,74.098,3.140
269,06/27/18 09:24:00 PM,74.271,3.137
270,06/27/18 09:26:00 PM,74.271,3.139
271,06/27/18 09:28:00 PM,74.271,3.134
272,06/27/18 09:30:00 PM,74.271,3.140
273,06/27/18 09:32:00 PM,74.271,3.131
274,06/27/18 09:34:00 PM,74.271,3.137
275,06/27/18 09:36:00 PM,74.271,3.134
276,06/27/18 09:38:00 PM,74.271,3.130
277,06/27/18 09:40:00 PM,74.271,3.135
278,06/27/18 09:42:00 PM,74.271,3.137
279,06/27/18 09:44:00 PM,74.098,3.132
280,06/27/18 09:46:00 PM,74.271,3.145
281,06/27/18 09:48:00 PM,74.271,3.141
282,06/27/18 09:50:00 PM,74.271,3.147
283,06/27/18 09:52:00 PM,74.098,3.143
284,06/27/18 09:54:00 PM,74.098,3.138
285,06/27/18 09:56:00 PM,74.271,3.140
286,06/27/18 09:58:00 PM,74.098,3.140
287,06/27/18 10:00:00 PM,74.271,3.141
288,06/27/18 10:02:00 PM,74.098,3.147
289,06/27/18 10:04:00 PM,74.271,3.138
290,06/27/18 10:06:00 PM,74.271,3.139
291,06/27/18 10:08:00 PM,74.271,3.152
292,06/27/18 10:10:00 PM,74.271,3.140
293,06/27/18 10:12:00 PM,74.271,3.137
294,06/27/18 10:14:00 PM,74.271,3.136
295,06/27/18 10:16:00 PM,74.271,3.143
296,06/27/18 10:18:00 PM,74.271,3.138
297,06/27/18 10:20:00 PM,74.271,3.134
298,06/27/18 10:22:00 PM,74.271,3.135
299,06/27/18 10:24:00 PM,74.098,3.140
300,06/27/18 10:26:00 PM,74.271,3.136
301,06/27/18 10:28:00 PM,74.271,3.137
302,06/27/18 10:30:00 PM,74.098,3.132
303,06/27/18 10:32:00 PM,74.271,3.134
304,06/27/18 10:34:00 PM,74.098,3.144
305,06/27/18 10:36:00 PM,74.098,3.134
306,06/27/18 10:38:00 PM,74.271,3.141
307,06/27/18 10:40:00 PM,74.271,3.136
308,06/27/18 10:42:00 PM,74.271,3.143
309,06/27/18 10:44:00 PM,74.271,3.138
310,06/27/18 10:46:00 PM,74.271,3.144
311,06/27/18 10:48:00 PM,74.098,3.138
312,06/27/18 10:50:00 PM,74.271,3.139
313,06/27/18 10:52:00 PM,74.098,3.144
314,06/27/18 10:54:00 PM,74.098,3.150
315,06/27/18 10:56:00 PM,74.271,3.146
316,06/27/18 10:58:00 PM,74.271,3.142
317,06/27/18 11:00:00 PM,74.271,3.142
318,06/27/18 11:02:00 PM,74.098,3.147
319,06/27/18 11:04:00 PM,74.098,3.143
320,06/27/18 11:06:00 PM,74.098,3.143
321,06/27/18 11:08:00 PM,74.098,3.143
322,06/27/18 11:10:00 PM,74.098,3.149
323,06/27/18 11:12:00 PM,74.271,3.140
324,06/27/18 11:14:00 PM,74.098,3.139
325,06/27/18 11:16:00 PM,74.271,3.136
326,06/27/18 11:18:00 PM,74.098,3.140
