"Plot Title: MRSC_dryout"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 9695471, SEN S/N: 9695471)","Sensor Depth, feet (LGR S/N: 9695471)"
1,06/11/18 11:40:00 AM,77.749,1.524
2,06/11/18 11:42:00 AM,74.791,1.801
3,06/11/18 11:44:00 AM,73.926,1.805
4,06/11/18 11:46:00 AM,73.753,1.803
5,06/11/18 11:48:00 AM,73.407,1.810
6,06/11/18 11:50:00 AM,73.407,1.808
7,06/11/18 11:52:00 AM,73.407,1.809
8,06/11/18 11:54:00 AM,73.407,1.816
9,06/11/18 11:56:00 AM,73.234,1.807
10,06/11/18 11:58:00 AM,73.234,1.801
11,06/11/18 12:00:00 PM,73.234,1.801
12,06/11/18 12:02:00 PM,73.234,1.808
13,06/11/18 12:04:00 PM,73.234,1.807
14,06/11/18 12:06:00 PM,73.234,1.809
15,06/11/18 12:08:00 PM,73.234,1.814
16,06/11/18 12:10:00 PM,73.234,1.811
17,06/11/18 12:12:00 PM,73.234,1.811
18,06/11/18 12:14:00 PM,73.234,1.807
19,06/11/18 12:16:00 PM,73.234,1.807
20,06/11/18 12:18:00 PM,73.234,1.814
21,06/11/18 12:20:00 PM,73.234,1.809
22,06/11/18 12:22:00 PM,73.234,1.811
23,06/11/18 12:24:00 PM,73.234,1.810
24,06/11/18 12:26:00 PM,73.234,1.806
25,06/11/18 12:28:00 PM,73.234,1.804
26,06/11/18 12:30:00 PM,73.234,1.813
27,06/11/18 12:32:00 PM,73.234,1.812
28,06/11/18 12:34:00 PM,73.234,1.815
29,06/11/18 12:36:00 PM,73.234,1.810
30,06/11/18 12:38:00 PM,73.234,1.803
31,06/11/18 12:40:00 PM,73.234,1.814
32,06/11/18 12:42:00 PM,73.234,1.801
33,06/11/18 12:44:00 PM,73.234,1.801
34,06/11/18 12:46:00 PM,73.234,1.807
35,06/11/18 12:48:00 PM,73.234,1.801
36,06/11/18 12:50:00 PM,73.234,1.808
37,06/11/18 12:52:00 PM,73.234,1.803
38,06/11/18 12:54:00 PM,73.062,1.802
39,06/11/18 12:56:00 PM,73.062,1.799
40,06/11/18 12:58:00 PM,73.062,1.804
41,06/11/18 01:00:00 PM,73.062,1.804
42,06/11/18 01:02:00 PM,73.062,1.799
43,06/11/18 01:04:00 PM,73.062,1.804
44,06/11/18 01:06:00 PM,73.062,1.804
45,06/11/18 01:08:00 PM,73.062,1.802
46,06/11/18 01:10:00 PM,73.062,1.802
47,06/11/18 01:12:00 PM,73.062,1.806
48,06/11/18 01:14:00 PM,73.062,1.802
49,06/11/18 01:16:00 PM,73.062,1.806
50,06/11/18 01:18:00 PM,73.062,1.808
51,06/11/18 01:20:00 PM,73.062,1.806
52,06/11/18 01:22:00 PM,73.062,1.808
53,06/11/18 01:24:00 PM,73.062,1.810
54,06/11/18 01:26:00 PM,73.062,1.814
55,06/11/18 01:28:00 PM,73.062,1.800
56,06/11/18 01:30:00 PM,73.062,1.803
57,06/11/18 01:32:00 PM,73.062,1.805
58,06/11/18 01:34:00 PM,73.062,1.803
59,06/11/18 01:36:00 PM,73.062,1.797
60,06/11/18 01:38:00 PM,73.062,1.803
61,06/11/18 01:40:00 PM,73.062,1.803
62,06/11/18 01:42:00 PM,73.062,1.792
63,06/11/18 01:44:00 PM,73.062,1.797
64,06/11/18 01:46:00 PM,73.062,1.802
65,06/11/18 01:48:00 PM,73.062,1.802
66,06/11/18 01:50:00 PM,73.062,1.797
67,06/11/18 01:52:00 PM,73.062,1.803
68,06/11/18 01:54:00 PM,73.062,1.805
69,06/11/18 01:56:00 PM,73.062,1.796
70,06/11/18 01:58:00 PM,73.062,1.809
71,06/11/18 02:00:00 PM,73.062,1.800
72,06/11/18 02:02:00 PM,73.062,1.801
73,06/11/18 02:04:00 PM,73.062,1.796
74,06/11/18 02:06:00 PM,73.062,1.802
75,06/11/18 02:08:00 PM,73.062,1.802
76,06/11/18 02:10:00 PM,73.062,1.807
77,06/11/18 02:12:00 PM,73.062,1.802
78,06/11/18 02:14:00 PM,73.062,1.807
79,06/11/18 02:16:00 PM,73.062,1.803
80,06/11/18 02:18:00 PM,73.062,1.800
81,06/11/18 02:20:00 PM,73.062,1.800
82,06/11/18 02:22:00 PM,73.062,1.797
83,06/11/18 02:24:00 PM,73.062,1.797
84,06/11/18 02:26:00 PM,73.062,1.798
85,06/11/18 02:28:00 PM,73.062,1.793
86,06/11/18 02:30:00 PM,73.062,1.795
87,06/11/18 02:32:00 PM,73.062,1.795
88,06/11/18 02:34:00 PM,73.062,1.797
89,06/11/18 02:36:00 PM,73.062,1.802
90,06/11/18 02:38:00 PM,73.062,1.793
91,06/11/18 02:40:00 PM,73.062,1.795
92,06/11/18 02:42:00 PM,73.062,1.801
93,06/11/18 02:44:00 PM,73.062,1.803
94,06/11/18 02:46:00 PM,73.062,1.800
95,06/11/18 02:48:00 PM,73.062,1.806
96,06/11/18 02:50:00 PM,73.062,1.801
97,06/11/18 02:52:00 PM,73.062,1.796
98,06/11/18 02:54:00 PM,72.891,1.801
99,06/11/18 02:56:00 PM,73.062,1.811
100,06/11/18 02:58:00 PM,72.891,1.795
101,06/11/18 03:00:00 PM,72.891,1.809
