"Plot Title: RSC_INLET2"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Sensor Depth, feet (LGR S/N: 10445237)"
1,02/15/18 03:46:00 PM,61.912,
2,02/15/18 03:48:00 PM,58.993,0.229
3,02/15/18 03:50:00 PM,57.441,0.248
4,02/15/18 03:52:00 PM,56.750,0.252
5,02/15/18 03:54:00 PM,56.230,0.261
6,02/15/18 03:56:00 PM,55.711,0.261
7,02/15/18 03:58:00 PM,55.537,0.267
8,02/15/18 04:00:00 PM,55.364,0.275
9,02/15/18 04:02:00 PM,55.189,0.265
10,02/15/18 04:04:00 PM,55.017,0.269
11,02/15/18 04:06:00 PM,54.842,0.268
12,02/15/18 04:08:00 PM,54.842,0.281
13,02/15/18 04:10:00 PM,54.842,0.266
14,02/15/18 04:12:00 PM,54.842,0.283
15,02/15/18 04:14:00 PM,54.842,0.274
16,02/15/18 04:16:00 PM,54.842,0.276
17,02/15/18 04:18:00 PM,54.669,0.276
18,02/15/18 04:20:00 PM,54.669,0.273
19,02/15/18 04:22:00 PM,54.669,0.273
20,02/15/18 04:24:00 PM,54.669,0.274
21,02/15/18 04:26:00 PM,54.669,0.274
22,02/15/18 04:28:00 PM,54.669,0.274
23,02/15/18 04:30:00 PM,54.669,0.272
24,02/15/18 04:32:00 PM,54.669,0.270
25,02/15/18 04:34:00 PM,54.842,0.271
26,02/15/18 04:36:00 PM,54.842,0.273
27,02/15/18 04:38:00 PM,54.842,0.270
28,02/15/18 04:40:00 PM,54.842,0.270
29,02/15/18 04:42:00 PM,54.842,0.277
30,02/15/18 04:44:00 PM,54.842,0.277
31,02/15/18 04:46:00 PM,54.842,0.275
32,02/15/18 04:48:00 PM,54.842,0.273
33,02/15/18 04:50:00 PM,54.842,0.274
34,02/15/18 04:52:00 PM,54.842,0.278
35,02/15/18 04:54:00 PM,54.842,0.281
36,02/15/18 04:56:00 PM,54.669,0.273
37,02/15/18 04:58:00 PM,54.669,0.281
38,02/15/18 05:00:00 PM,54.842,0.284
39,02/15/18 05:02:00 PM,54.669,0.280
40,02/15/18 05:04:00 PM,54.842,0.279
41,02/15/18 05:06:00 PM,54.669,0.277
42,02/15/18 05:08:00 PM,54.669,0.279
43,02/15/18 05:10:00 PM,54.669,0.277
44,02/15/18 05:12:00 PM,54.669,0.275
45,02/15/18 05:14:00 PM,54.669,0.270
46,02/15/18 05:16:00 PM,54.669,0.275
47,02/15/18 05:18:00 PM,54.669,0.273
48,02/15/18 05:20:00 PM,54.669,0.278
49,02/15/18 05:22:00 PM,54.669,0.271
50,02/15/18 05:24:00 PM,54.669,0.274
51,02/15/18 05:26:00 PM,54.669,0.274
52,02/15/18 05:28:00 PM,54.669,0.271
53,02/15/18 05:30:00 PM,54.669,0.278
54,02/15/18 05:32:00 PM,54.669,0.274
55,02/15/18 05:34:00 PM,54.669,0.276
56,02/15/18 05:36:00 PM,54.669,0.277
57,02/15/18 05:38:00 PM,54.669,0.279
58,02/15/18 05:40:00 PM,54.669,0.280
59,02/15/18 05:42:00 PM,54.495,0.275
60,02/15/18 05:44:00 PM,54.495,0.280
61,02/15/18 05:46:00 PM,54.495,0.273
62,02/15/18 05:48:00 PM,54.495,0.280
63,02/15/18 05:50:00 PM,54.495,0.278
64,02/15/18 05:52:00 PM,54.495,0.273
65,02/15/18 05:54:00 PM,54.495,0.276
66,02/15/18 05:56:00 PM,54.495,0.272
67,02/15/18 05:58:00 PM,54.495,0.278
68,02/15/18 06:00:00 PM,54.495,0.273
69,02/15/18 06:02:00 PM,54.495,0.280
70,02/15/18 06:04:00 PM,54.495,0.277
71,02/15/18 06:06:00 PM,54.495,0.282
72,02/15/18 06:08:00 PM,54.495,0.277
73,02/15/18 06:10:00 PM,54.495,0.279
74,02/15/18 06:12:00 PM,54.322,0.275
75,02/15/18 06:14:00 PM,54.322,0.282
76,02/15/18 06:16:00 PM,54.322,0.276
77,02/15/18 06:18:00 PM,54.322,0.276
78,02/15/18 06:20:00 PM,54.322,0.278
79,02/15/18 06:22:00 PM,54.322,0.281
80,02/15/18 06:24:00 PM,54.322,0.269
81,02/15/18 06:26:00 PM,54.322,0.279
82,02/15/18 06:28:00 PM,54.322,0.274
83,02/15/18 06:30:00 PM,54.322,0.275
84,02/15/18 06:32:00 PM,54.322,0.268
85,02/15/18 06:34:00 PM,54.322,0.273
86,02/15/18 06:36:00 PM,54.322,0.276
87,02/15/18 06:38:00 PM,54.322,0.274
88,02/15/18 06:40:00 PM,54.322,0.279
89,02/15/18 06:42:00 PM,54.322,0.271
90,02/15/18 06:44:00 PM,54.322,0.273
91,02/15/18 06:46:00 PM,54.322,0.268
92,02/15/18 06:48:00 PM,54.322,0.275
93,02/15/18 06:50:00 PM,54.322,0.276
94,02/15/18 06:52:00 PM,54.322,0.276
95,02/15/18 06:54:00 PM,54.322,0.276
96,02/15/18 06:56:00 PM,54.322,0.269
97,02/15/18 06:58:00 PM,54.322,0.277
98,02/15/18 07:00:00 PM,54.322,0.277
99,02/15/18 07:02:00 PM,54.322,0.272
