"Plot Title: RSC_INLET2"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Sensor Depth, feet (LGR S/N: 10445237)"
1,06/27/18 12:12:00 PM,77.225,0.192
2,06/27/18 12:14:00 PM,76.354,0.207
3,06/27/18 12:16:00 PM,76.006,0.205
4,06/27/18 12:18:00 PM,75.659,0.203
5,06/27/18 12:20:00 PM,75.659,0.198
6,06/27/18 12:22:00 PM,75.659,0.204
7,06/27/18 12:24:00 PM,75.484,0.203
8,06/27/18 12:26:00 PM,75.484,0.198
9,06/27/18 12:28:00 PM,75.484,0.200
10,06/27/18 12:30:00 PM,75.484,0.199
11,06/27/18 12:32:00 PM,75.484,0.201
12,06/27/18 12:34:00 PM,75.484,0.196
13,06/27/18 12:36:00 PM,75.484,0.195
14,06/27/18 12:38:00 PM,75.484,0.200
15,06/27/18 12:40:00 PM,75.659,0.193
16,06/27/18 12:42:00 PM,75.659,0.192
17,06/27/18 12:44:00 PM,75.659,0.195
18,06/27/18 12:46:00 PM,75.659,0.187
19,06/27/18 12:48:00 PM,75.659,0.187
20,06/27/18 12:50:00 PM,75.484,0.190
21,06/27/18 12:52:00 PM,75.484,0.185
22,06/27/18 12:54:00 PM,75.484,0.183
23,06/27/18 12:56:00 PM,75.484,0.185
24,06/27/18 12:58:00 PM,75.484,0.179
25,06/27/18 01:00:00 PM,75.484,0.182
26,06/27/18 01:02:00 PM,75.659,0.183
27,06/27/18 01:04:00 PM,75.832,0.183
28,06/27/18 01:06:00 PM,75.832,0.178
29,06/27/18 01:08:00 PM,75.832,0.180
30,06/27/18 01:10:00 PM,75.832,0.177
31,06/27/18 01:12:00 PM,75.832,0.177
32,06/27/18 01:14:00 PM,75.832,0.175
33,06/27/18 01:16:00 PM,75.832,0.175
34,06/27/18 01:18:00 PM,75.832,0.179
35,06/27/18 01:20:00 PM,75.832,0.163
36,06/27/18 01:22:00 PM,75.832,0.174
37,06/27/18 01:24:00 PM,75.832,0.170
38,06/27/18 01:26:00 PM,75.832,0.170
39,06/27/18 01:28:00 PM,75.832,0.174
40,06/27/18 01:30:00 PM,75.832,0.170
41,06/27/18 01:32:00 PM,75.832,0.161
42,06/27/18 01:34:00 PM,75.832,0.170
43,06/27/18 01:36:00 PM,75.832,0.165
44,06/27/18 01:38:00 PM,75.832,0.166
45,06/27/18 01:40:00 PM,76.006,0.164
46,06/27/18 01:42:00 PM,76.006,0.159
47,06/27/18 01:44:00 PM,75.832,0.158
48,06/27/18 01:46:00 PM,75.832,0.158
49,06/27/18 01:48:00 PM,75.832,0.161
50,06/27/18 01:50:00 PM,75.832,0.161
51,06/27/18 01:52:00 PM,75.832,0.156
52,06/27/18 01:54:00 PM,75.832,0.157
53,06/27/18 01:56:00 PM,75.832,0.155
54,06/27/18 01:58:00 PM,75.832,0.155
55,06/27/18 02:00:00 PM,76.006,0.149
56,06/27/18 02:02:00 PM,76.006,0.147
57,06/27/18 02:04:00 PM,76.181,0.148
58,06/27/18 02:06:00 PM,76.181,0.152
59,06/27/18 02:08:00 PM,76.354,0.155
60,06/27/18 02:10:00 PM,76.354,0.149
61,06/27/18 02:12:00 PM,76.528,0.156
62,06/27/18 02:14:00 PM,76.703,0.150
63,06/27/18 02:16:00 PM,76.703,0.150
64,06/27/18 02:18:00 PM,76.876,0.155
65,06/27/18 02:20:00 PM,76.876,0.153
66,06/27/18 02:22:00 PM,76.876,0.154
67,06/27/18 02:24:00 PM,76.876,0.148
68,06/27/18 02:26:00 PM,76.876,0.147
69,06/27/18 02:28:00 PM,76.876,0.138
70,06/27/18 02:30:00 PM,76.876,0.142
71,06/27/18 02:32:00 PM,76.876,0.132
72,06/27/18 02:34:00 PM,77.050,0.143
73,06/27/18 02:36:00 PM,77.050,0.133
74,06/27/18 02:38:00 PM,77.225,0.132
75,06/27/18 02:40:00 PM,77.400,0.135
76,06/27/18 02:42:00 PM,77.400,0.129
77,06/27/18 02:44:00 PM,77.574,0.132
78,06/27/18 02:46:00 PM,77.574,0.127
79,06/27/18 02:48:00 PM,77.749,0.131
80,06/27/18 02:50:00 PM,77.923,0.128
81,06/27/18 02:52:00 PM,77.923,0.130
82,06/27/18 02:54:00 PM,78.098,0.129
83,06/27/18 02:56:00 PM,78.098,0.124
84,06/27/18 02:58:00 PM,78.098,0.126
85,06/27/18 03:00:00 PM,78.098,0.123
86,06/27/18 03:02:00 PM,78.098,0.116
87,06/27/18 03:04:00 PM,78.098,0.114
88,06/27/18 03:06:00 PM,78.098,0.120
89,06/27/18 03:08:00 PM,78.098,0.118
90,06/27/18 03:10:00 PM,78.098,0.116
91,06/27/18 03:12:00 PM,78.098,0.114
92,06/27/18 03:14:00 PM,78.098,0.114
93,06/27/18 03:16:00 PM,78.098,0.114
94,06/27/18 03:18:00 PM,78.098,0.110
95,06/27/18 03:20:00 PM,77.923,0.106
96,06/27/18 03:22:00 PM,77.923,0.102
97,06/27/18 03:24:00 PM,77.923,0.106
98,06/27/18 03:26:00 PM,77.923,0.104
99,06/27/18 03:28:00 PM,77.749,0.104
100,06/27/18 03:30:00 PM,77.749,0.106
101,06/27/18 03:32:00 PM,77.749,0.102
102,06/27/18 03:34:00 PM,77.749,0.100
103,06/27/18 03:36:00 PM,77.749,0.102
104,06/27/18 03:38:00 PM,77.749,0.104
105,06/27/18 03:40:00 PM,77.749,0.102
106,06/27/18 03:42:00 PM,77.749,0.100
107,06/27/18 03:44:00 PM,77.749,0.101
108,06/27/18 03:46:00 PM,77.749,0.099
109,06/27/18 03:48:00 PM,77.749,0.094
110,06/27/18 03:50:00 PM,77.749,0.095
111,06/27/18 03:52:00 PM,77.749,0.088
112,06/27/18 03:54:00 PM,77.749,0.095
113,06/27/18 03:56:00 PM,77.749,0.093
114,06/27/18 03:58:00 PM,77.923,0.099
115,06/27/18 04:00:00 PM,78.098,0.095
116,06/27/18 04:02:00 PM,78.098,0.104
117,06/27/18 04:04:00 PM,78.274,0.091
118,06/27/18 04:06:00 PM,78.274,0.098
119,06/27/18 04:08:00 PM,78.274,0.093
120,06/27/18 04:10:00 PM,78.274,0.089
121,06/27/18 04:12:00 PM,78.274,0.084
122,06/27/18 04:14:00 PM,78.274,0.088
123,06/27/18 04:16:00 PM,78.274,0.079
124,06/27/18 04:18:00 PM,78.274,0.083
125,06/27/18 04:20:00 PM,78.274,0.076
126,06/27/18 04:22:00 PM,78.274,0.076
127,06/27/18 04:24:00 PM,78.274,0.081
128,06/27/18 04:26:00 PM,78.274,0.084
129,06/27/18 04:28:00 PM,78.274,0.082
130,06/27/18 04:30:00 PM,78.274,0.082
131,06/27/18 04:32:00 PM,78.274,0.075
132,06/27/18 04:34:00 PM,78.274,0.076
133,06/27/18 04:36:00 PM,78.098,0.071
134,06/27/18 04:38:00 PM,78.274,0.079
135,06/27/18 04:40:00 PM,78.274,0.076
136,06/27/18 04:42:00 PM,78.274,0.071
137,06/27/18 04:44:00 PM,78.449,0.067
138,06/27/18 04:46:00 PM,78.449,0.061
139,06/27/18 04:48:00 PM,78.449,0.058
140,06/27/18 04:50:00 PM,78.449,0.060
141,06/27/18 04:52:00 PM,78.449,0.065
142,06/27/18 04:54:00 PM,78.274,0.057
143,06/27/18 04:56:00 PM,78.274,0.055
144,06/27/18 04:58:00 PM,78.274,0.055
145,06/27/18 05:00:00 PM,78.274,0.057
146,06/27/18 05:02:00 PM,78.098,0.055
147,06/27/18 05:04:00 PM,78.274,0.055
148,06/27/18 05:06:00 PM,78.274,0.049
149,06/27/18 05:08:00 PM,78.274,0.052
150,06/27/18 05:10:00 PM,78.274,0.046
151,06/27/18 05:12:00 PM,78.098,0.045
152,06/27/18 05:14:00 PM,78.098,0.045
153,06/27/18 05:16:00 PM,78.098,0.040
154,06/27/18 05:18:00 PM,78.098,0.042
155,06/27/18 05:20:00 PM,78.098,0.040
156,06/27/18 05:22:00 PM,78.098,0.047
157,06/27/18 05:24:00 PM,77.923,0.042
