"Plot Title: RSC_INLET2"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Sensor Depth, feet (LGR S/N: 10445237)"
1,04/05/18 02:06:00 PM,69.622,
2,04/05/18 02:08:00 PM,69.449,0.017
3,04/05/18 02:10:00 PM,69.449,0.018
4,04/05/18 02:12:00 PM,69.449,0.012
5,04/05/18 02:14:00 PM,69.622,0.018
6,04/05/18 02:16:00 PM,69.964,0.017
7,04/05/18 02:18:00 PM,69.964,0.022
8,04/05/18 02:20:00 PM,69.964,0.014
9,04/05/18 02:22:00 PM,69.964,0.022
10,04/05/18 02:24:00 PM,70.137,0.023
11,04/05/18 02:26:00 PM,70.137,0.022
12,04/05/18 02:28:00 PM,69.964,0.028
13,04/05/18 02:30:00 PM,69.793,0.029
14,04/05/18 02:32:00 PM,69.622,0.035
15,04/05/18 02:34:00 PM,69.449,0.026
16,04/05/18 02:36:00 PM,68.934,0.033
17,04/05/18 02:38:00 PM,68.934,0.027
18,04/05/18 02:40:00 PM,68.934,0.022
19,04/05/18 02:42:00 PM,68.934,0.019
20,04/05/18 02:44:00 PM,69.107,0.026
21,04/05/18 02:46:00 PM,68.934,0.025
22,04/05/18 02:48:00 PM,68.421,0.033
23,04/05/18 02:50:00 PM,67.735,0.039
24,04/05/18 02:52:00 PM,66.879,0.040
25,04/05/18 02:54:00 PM,66.537,0.046
26,04/05/18 02:56:00 PM,66.193,0.050
27,04/05/18 02:58:00 PM,65.680,0.051
28,04/05/18 03:00:00 PM,65.167,0.052
29,04/05/18 03:02:00 PM,64.481,0.050
30,04/05/18 03:04:00 PM,64.139,0.055
31,04/05/18 03:06:00 PM,63.797,0.058
32,04/05/18 03:08:00 PM,63.626,0.048
33,04/05/18 03:10:00 PM,63.282,0.056
34,04/05/18 03:12:00 PM,63.111,0.053
35,04/05/18 03:14:00 PM,62.769,0.060
36,04/05/18 03:16:00 PM,62.598,0.051
37,04/05/18 03:18:00 PM,62.425,0.059
38,04/05/18 03:20:00 PM,62.254,0.051
39,04/05/18 03:22:00 PM,62.083,0.060
40,04/05/18 03:24:00 PM,62.083,0.053
41,04/05/18 03:26:00 PM,61.741,0.055
42,04/05/18 03:28:00 PM,61.569,0.061
43,04/05/18 03:30:00 PM,61.227,0.055
