"Plot Title: RSC_well"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10180301, SEN S/N: 10180301)","Sensor Depth, feet (LGR S/N: 10180301)"
1,01/08/18 04:00:00 PM,43.831,3.330
2,01/08/18 04:02:00 PM,44.013,3.328
3,01/08/18 04:04:00 PM,44.013,3.333
4,01/08/18 04:06:00 PM,44.195,3.334
5,01/08/18 04:08:00 PM,44.379,3.337
6,01/08/18 04:10:00 PM,44.379,3.332
7,01/08/18 04:12:00 PM,44.560,3.329
8,01/08/18 04:14:00 PM,44.560,3.329
9,01/08/18 04:16:00 PM,44.560,3.331
10,01/08/18 04:18:00 PM,44.742,3.332
11,01/08/18 04:20:00 PM,44.742,3.327
12,01/08/18 04:22:00 PM,44.742,3.332
13,01/08/18 04:24:00 PM,44.742,3.328
14,01/08/18 04:26:00 PM,44.742,3.323
15,01/08/18 04:28:00 PM,44.742,3.328
16,01/08/18 04:30:00 PM,44.742,3.323
17,01/08/18 04:32:00 PM,44.922,3.325
18,01/08/18 04:34:00 PM,44.922,3.325
19,01/08/18 04:36:00 PM,44.922,3.320
20,01/08/18 04:38:00 PM,44.922,3.325
21,01/08/18 04:40:00 PM,44.922,3.319
22,01/08/18 04:42:00 PM,44.922,3.315
23,01/08/18 04:44:00 PM,44.922,3.321
24,01/08/18 04:46:00 PM,44.922,3.322
25,01/08/18 04:48:00 PM,44.922,3.322
26,01/08/18 04:50:00 PM,44.922,3.323
27,01/08/18 04:52:00 PM,44.922,3.312
28,01/08/18 04:54:00 PM,44.922,3.314
29,01/08/18 04:56:00 PM,44.922,3.309
30,01/08/18 04:58:00 PM,44.922,3.321
31,01/08/18 05:00:00 PM,44.922,3.310
32,01/08/18 05:02:00 PM,44.922,3.315
33,01/08/18 05:04:00 PM,44.922,3.317
34,01/08/18 05:06:00 PM,44.922,3.311
35,01/08/18 05:08:00 PM,44.922,3.318
36,01/08/18 05:10:00 PM,44.922,3.320
37,01/08/18 05:12:00 PM,44.922,3.315
38,01/08/18 05:14:00 PM,44.922,3.316
39,01/08/18 05:16:00 PM,44.922,3.317
40,01/08/18 05:18:00 PM,44.922,3.324
41,01/08/18 05:20:00 PM,44.922,3.313
42,01/08/18 05:22:00 PM,44.922,3.314
43,01/08/18 05:24:00 PM,44.922,3.314
44,01/08/18 05:26:00 PM,44.922,3.319
45,01/08/18 05:28:00 PM,44.922,3.315
46,01/08/18 05:30:00 PM,44.922,3.309
47,01/08/18 05:32:00 PM,44.922,3.317
48,01/08/18 05:34:00 PM,44.922,3.313
49,01/08/18 05:36:00 PM,44.922,3.308
50,01/08/18 05:38:00 PM,44.922,3.315
51,01/08/18 05:40:00 PM,44.922,3.315
52,01/08/18 05:42:00 PM,44.922,3.317
53,01/08/18 05:44:00 PM,44.922,3.306
54,01/08/18 05:46:00 PM,44.922,3.308
55,01/08/18 05:48:00 PM,44.922,3.308
56,01/08/18 05:50:00 PM,44.922,3.303
57,01/08/18 05:52:00 PM,44.922,3.309
58,01/08/18 05:54:00 PM,44.922,3.309
59,01/08/18 05:56:00 PM,44.922,3.311
60,01/08/18 05:58:00 PM,44.922,3.311
61,01/08/18 06:00:00 PM,45.104,3.307
62,01/08/18 06:02:00 PM,45.104,3.307
63,01/08/18 06:04:00 PM,45.104,3.313
64,01/08/18 06:06:00 PM,45.104,3.313
65,01/08/18 06:08:00 PM,45.104,3.310
66,01/08/18 06:10:00 PM,45.104,3.304
67,01/08/18 06:12:00 PM,45.104,3.309
68,01/08/18 06:14:00 PM,45.104,3.310
69,01/08/18 06:16:00 PM,45.104,3.311
70,01/08/18 06:18:00 PM,45.104,3.317
71,01/08/18 06:20:00 PM,45.104,3.305
72,01/08/18 06:22:00 PM,45.104,3.300
73,01/08/18 06:24:00 PM,45.104,3.308
74,01/08/18 06:26:00 PM,45.104,3.303
75,01/08/18 06:28:00 PM,45.104,3.308
76,01/08/18 06:30:00 PM,45.104,3.308
77,01/08/18 06:32:00 PM,45.104,3.308
78,01/08/18 06:34:00 PM,45.104,3.303
79,01/08/18 06:36:00 PM,45.104,3.308
80,01/08/18 06:38:00 PM,45.104,3.309
81,01/08/18 06:40:00 PM,45.104,3.308
82,01/08/18 06:42:00 PM,45.104,3.298
83,01/08/18 06:44:00 PM,45.104,3.307
84,01/08/18 06:46:00 PM,45.104,3.307
85,01/08/18 06:48:00 PM,45.104,3.301
86,01/08/18 06:50:00 PM,45.104,3.300
87,01/08/18 06:52:00 PM,45.104,3.305
88,01/08/18 06:54:00 PM,45.104,3.301
89,01/08/18 06:56:00 PM,45.104,3.306
90,01/08/18 06:58:00 PM,45.104,3.306
