"Plot Title: RSC_INLET2"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Sensor Depth, feet (LGR S/N: 10445237)"
1,03/04/18 10:56:00 AM,54.147,0.225
2,03/04/18 10:58:00 AM,53.100,0.248
3,03/04/18 11:00:00 AM,52.576,0.252
4,03/04/18 11:02:00 AM,52.225,0.255
5,03/04/18 11:04:00 AM,52.050,0.262
6,03/04/18 11:06:00 AM,51.874,0.259
7,03/04/18 11:08:00 AM,51.699,0.264
8,03/04/18 11:10:00 AM,51.523,0.258
9,03/04/18 11:12:00 AM,51.523,0.265
10,03/04/18 11:14:00 AM,51.346,0.268
11,03/04/18 11:16:00 AM,51.346,0.261
12,03/04/18 11:18:00 AM,51.346,0.267
13,03/04/18 11:20:00 AM,51.346,0.265
14,03/04/18 11:22:00 AM,51.346,0.265
15,03/04/18 11:24:00 AM,51.346,0.268
16,03/04/18 11:26:00 AM,51.523,0.260
17,03/04/18 11:28:00 AM,51.523,0.257
18,03/04/18 11:30:00 AM,51.523,0.263
19,03/04/18 11:32:00 AM,51.523,0.260
20,03/04/18 11:34:00 AM,51.523,0.261
21,03/04/18 11:36:00 AM,51.699,0.265
22,03/04/18 11:38:00 AM,51.699,0.262
23,03/04/18 11:40:00 AM,51.699,0.258
24,03/04/18 11:42:00 AM,51.699,0.264
25,03/04/18 11:44:00 AM,51.874,0.259
26,03/04/18 11:46:00 AM,51.874,0.258
27,03/04/18 11:48:00 AM,52.050,0.263
28,03/04/18 11:50:00 AM,52.050,0.262
29,03/04/18 11:52:00 AM,52.225,0.256
30,03/04/18 11:54:00 AM,52.225,0.252
31,03/04/18 11:56:00 AM,52.401,0.250
32,03/04/18 11:58:00 AM,52.401,0.259
33,03/04/18 12:00:00 PM,52.401,0.259
34,03/04/18 12:02:00 PM,52.576,0.253
35,03/04/18 12:04:00 PM,52.576,0.252
36,03/04/18 12:06:00 PM,52.750,0.248
37,03/04/18 12:08:00 PM,52.750,0.253
38,03/04/18 12:10:00 PM,52.750,0.251
39,03/04/18 12:12:00 PM,52.925,0.259
40,03/04/18 12:14:00 PM,52.925,0.256
41,03/04/18 12:16:00 PM,52.925,0.256
42,03/04/18 12:18:00 PM,53.100,0.249
43,03/04/18 12:20:00 PM,53.100,0.245
44,03/04/18 12:22:00 PM,53.100,0.257
45,03/04/18 12:24:00 PM,53.100,0.258
46,03/04/18 12:26:00 PM,53.100,0.257
47,03/04/18 12:28:00 PM,53.100,0.259
48,03/04/18 12:30:00 PM,53.100,0.259
49,03/04/18 12:32:00 PM,53.100,0.258
50,03/04/18 12:34:00 PM,53.274,0.258
51,03/04/18 12:36:00 PM,53.274,0.253
52,03/04/18 12:38:00 PM,53.274,0.256
53,03/04/18 12:40:00 PM,53.274,0.251
54,03/04/18 12:42:00 PM,53.449,0.261
55,03/04/18 12:44:00 PM,53.449,0.256
56,03/04/18 12:46:00 PM,53.623,0.259
57,03/04/18 12:48:00 PM,53.623,0.255
58,03/04/18 12:50:00 PM,53.623,0.262
59,03/04/18 12:52:00 PM,53.798,0.262
60,03/04/18 12:54:00 PM,53.798,0.258
61,03/04/18 12:56:00 PM,53.798,0.257
62,03/04/18 12:58:00 PM,53.798,0.252
63,03/04/18 01:00:00 PM,53.798,0.259
64,03/04/18 01:02:00 PM,53.798,0.259
65,03/04/18 01:04:00 PM,53.973,0.265
66,03/04/18 01:06:00 PM,53.973,0.261
67,03/04/18 01:08:00 PM,53.973,0.266
68,03/04/18 01:10:00 PM,53.973,0.261
69,03/04/18 01:12:00 PM,53.973,0.258
70,03/04/18 01:14:00 PM,53.973,0.261
71,03/04/18 01:16:00 PM,53.973,0.258
72,03/04/18 01:18:00 PM,53.973,0.263
73,03/04/18 01:20:00 PM,54.147,0.260
74,03/04/18 01:22:00 PM,54.147,0.262
75,03/04/18 01:24:00 PM,54.322,0.256
76,03/04/18 01:26:00 PM,54.322,0.259
77,03/04/18 01:28:00 PM,54.322,0.257
78,03/04/18 01:30:00 PM,54.322,0.257
79,03/04/18 01:32:00 PM,54.322,0.250
80,03/04/18 01:34:00 PM,54.322,0.256
81,03/04/18 01:36:00 PM,54.322,0.259
82,03/04/18 01:38:00 PM,54.322,0.252
83,03/04/18 01:40:00 PM,54.322,0.255
84,03/04/18 01:42:00 PM,54.322,0.261
85,03/04/18 01:44:00 PM,54.147,0.258
86,03/04/18 01:46:00 PM,54.147,0.260
87,03/04/18 01:48:00 PM,54.147,0.250
88,03/04/18 01:50:00 PM,53.973,0.252
89,03/04/18 01:52:00 PM,53.973,0.255
90,03/04/18 01:54:00 PM,53.798,0.255
91,03/04/18 01:56:00 PM,53.798,0.254
92,03/04/18 01:58:00 PM,53.623,0.252
93,03/04/18 02:00:00 PM,53.449,0.261
94,03/04/18 02:02:00 PM,53.449,0.257
95,03/04/18 02:04:00 PM,53.449,0.260
96,03/04/18 02:06:00 PM,53.449,0.266
97,03/04/18 02:08:00 PM,53.449,0.264
98,03/04/18 02:10:00 PM,53.274,0.260
99,03/04/18 02:12:00 PM,53.274,0.265
100,03/04/18 02:14:00 PM,53.100,0.262
101,03/04/18 02:16:00 PM,53.100,0.260
102,03/04/18 02:18:00 PM,53.100,0.266
103,03/04/18 02:20:00 PM,52.925,0.261
104,03/04/18 02:22:00 PM,52.925,0.263
105,03/04/18 02:24:00 PM,52.925,0.264
106,03/04/18 02:26:00 PM,52.925,0.258
107,03/04/18 02:28:00 PM,52.750,0.264
108,03/04/18 02:30:00 PM,52.750,0.265
109,03/04/18 02:32:00 PM,52.750,0.263
