"Plot Title: RSC_INLET2"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Sensor Depth, feet (LGR S/N: 10445237)"
1,07/19/17 11:00:00 AM,82.686,0.112
2,07/19/17 11:02:00 AM,82.330,0.119
3,07/19/17 11:04:00 AM,82.152,0.115
4,07/19/17 11:06:00 AM,81.975,0.113
5,07/19/17 11:08:00 AM,81.975,0.119
6,07/19/17 11:10:00 AM,81.975,0.122
7,07/19/17 11:12:00 AM,81.797,0.123
8,07/19/17 11:14:00 AM,81.797,0.119
9,07/19/17 11:16:00 AM,81.975,0.125
10,07/19/17 11:18:00 AM,81.975,0.122
11,07/19/17 11:20:00 AM,81.975,0.121
12,07/19/17 11:22:00 AM,81.975,0.121
13,07/19/17 11:24:00 AM,81.975,0.124
14,07/19/17 11:26:00 AM,81.797,0.123
15,07/19/17 11:28:00 AM,81.975,0.119
16,07/19/17 11:30:00 AM,81.975,0.122
17,07/19/17 11:32:00 AM,81.975,0.118
18,07/19/17 11:34:00 AM,82.152,0.123
19,07/19/17 11:36:00 AM,82.152,0.113
20,07/19/17 11:38:00 AM,82.152,0.120
21,07/19/17 11:40:00 AM,82.330,0.121
22,07/19/17 11:42:00 AM,82.330,0.118
23,07/19/17 11:44:00 AM,82.330,0.121
24,07/19/17 11:46:00 AM,82.508,0.115
25,07/19/17 11:48:00 AM,82.508,0.120
26,07/19/17 11:50:00 AM,82.508,0.124
27,07/19/17 11:52:00 AM,82.508,0.115
28,07/19/17 11:54:00 AM,82.686,0.117
29,07/19/17 11:56:00 AM,82.686,0.117
30,07/19/17 11:58:00 AM,82.864,0.120
31,07/19/17 12:00:00 PM,82.864,0.116
32,07/19/17 12:02:00 PM,82.864,0.113
33,07/19/17 12:04:00 PM,83.043,0.114
34,07/19/17 12:06:00 PM,83.043,0.114
35,07/19/17 12:08:00 PM,83.043,0.114
36,07/19/17 12:10:00 PM,83.043,0.114
37,07/19/17 12:12:00 PM,83.221,0.119
38,07/19/17 12:14:00 PM,83.221,0.117
39,07/19/17 12:16:00 PM,83.221,0.122
40,07/19/17 12:18:00 PM,83.399,0.121
41,07/19/17 12:20:00 PM,83.399,0.116
42,07/19/17 12:22:00 PM,83.579,0.114
43,07/19/17 12:24:00 PM,83.579,0.115
44,07/19/17 12:26:00 PM,83.579,0.105
45,07/19/17 12:28:00 PM,83.579,0.114
46,07/19/17 12:30:00 PM,83.579,0.110
47,07/19/17 12:32:00 PM,83.579,0.105
48,07/19/17 12:34:00 PM,83.579,0.103
49,07/19/17 12:36:00 PM,83.757,0.105
50,07/19/17 12:38:00 PM,83.579,0.105
51,07/19/17 12:40:00 PM,83.579,0.105
52,07/19/17 12:42:00 PM,83.757,0.105
53,07/19/17 12:44:00 PM,83.757,0.096
54,07/19/17 12:46:00 PM,83.757,0.107
55,07/19/17 12:48:00 PM,83.757,0.094
56,07/19/17 12:50:00 PM,83.757,0.101
57,07/19/17 12:52:00 PM,83.935,0.103
58,07/19/17 12:54:00 PM,83.935,0.099
59,07/19/17 12:56:00 PM,84.115,0.108
60,07/19/17 12:58:00 PM,84.115,0.099
61,07/19/17 01:00:00 PM,84.115,0.097
62,07/19/17 01:02:00 PM,84.115,0.101
63,07/19/17 01:04:00 PM,84.115,0.100
64,07/19/17 01:06:00 PM,84.295,0.096
65,07/19/17 01:08:00 PM,84.295,0.099
66,07/19/17 01:10:00 PM,84.295,0.096
67,07/19/17 01:12:00 PM,84.474,0.097
68,07/19/17 01:14:00 PM,84.654,0.095
69,07/19/17 01:16:00 PM,84.654,0.098
70,07/19/17 01:18:00 PM,84.654,0.093
71,07/19/17 01:20:00 PM,84.654,0.093
72,07/19/17 01:22:00 PM,84.654,0.098
73,07/19/17 01:24:00 PM,84.474,0.100
74,07/19/17 01:26:00 PM,84.474,0.090
75,07/19/17 01:28:00 PM,84.295,0.090
76,07/19/17 01:30:00 PM,84.115,0.089
77,07/19/17 01:32:00 PM,84.115,0.087
78,07/19/17 01:34:00 PM,83.935,0.087
79,07/19/17 01:36:00 PM,83.757,0.091
80,07/19/17 01:38:00 PM,83.757,0.082
81,07/19/17 01:40:00 PM,83.757,0.086
82,07/19/17 01:42:00 PM,83.757,0.095
83,07/19/17 01:44:00 PM,83.757,0.090
84,07/19/17 01:46:00 PM,83.757,0.086
85,07/19/17 01:48:00 PM,83.579,0.088
86,07/19/17 01:50:00 PM,83.579,0.080
87,07/19/17 01:52:00 PM,83.579,0.085
88,07/19/17 01:54:00 PM,83.579,0.080
89,07/19/17 01:56:00 PM,83.757,0.085
90,07/19/17 01:58:00 PM,83.757,0.074
91,07/19/17 02:00:00 PM,83.757,0.074
92,07/19/17 02:02:00 PM,83.757,0.083
93,07/19/17 02:04:00 PM,83.579,0.078
94,07/19/17 02:06:00 PM,83.399,0.079
95,07/19/17 02:08:00 PM,83.579,0.080
96,07/19/17 02:10:00 PM,83.579,0.082
97,07/19/17 02:12:00 PM,83.579,0.072
98,07/19/17 02:14:00 PM,83.757,0.073
99,07/19/17 02:16:00 PM,83.935,0.069
100,07/19/17 02:18:00 PM,83.935,0.080
101,07/19/17 02:20:00 PM,84.115,0.069
102,07/19/17 02:22:00 PM,83.935,0.075
103,07/19/17 02:24:00 PM,83.935,0.074
104,07/19/17 02:26:00 PM,83.757,0.075
105,07/19/17 02:28:00 PM,83.579,0.073
106,07/19/17 02:30:00 PM,83.399,0.069
107,07/19/17 02:32:00 PM,83.221,0.070
108,07/19/17 02:34:00 PM,83.221,0.063
109,07/19/17 02:36:00 PM,83.043,0.063
110,07/19/17 02:38:00 PM,83.043,0.073
111,07/19/17 02:40:00 PM,82.864,0.074
112,07/19/17 02:42:00 PM,82.686,0.076
113,07/19/17 02:44:00 PM,82.508,0.062
114,07/19/17 02:46:00 PM,82.508,0.071
115,07/19/17 02:48:00 PM,82.508,0.066
116,07/19/17 02:50:00 PM,82.508,0.068
117,07/19/17 02:52:00 PM,82.508,0.069
118,07/19/17 02:54:00 PM,82.508,0.058
119,07/19/17 02:56:00 PM,82.686,0.070
120,07/19/17 02:58:00 PM,82.508,0.060
121,07/19/17 03:00:00 PM,82.508,0.055
122,07/19/17 03:02:00 PM,82.686,0.060
123,07/19/17 03:04:00 PM,82.864,0.061
124,07/19/17 03:06:00 PM,83.043,0.057
125,07/19/17 03:08:00 PM,83.221,0.063
126,07/19/17 03:10:00 PM,83.043,0.060
127,07/19/17 03:12:00 PM,82.864,0.051
128,07/19/17 03:14:00 PM,82.864,0.056
129,07/19/17 03:16:00 PM,82.686,0.060
130,07/19/17 03:18:00 PM,82.686,0.061
131,07/19/17 03:20:00 PM,82.508,0.055
132,07/19/17 03:22:00 PM,82.508,0.068
133,07/19/17 03:24:00 PM,82.686,0.060
134,07/19/17 03:26:00 PM,82.686,0.057
135,07/19/17 03:28:00 PM,82.686,0.054
136,07/19/17 03:30:00 PM,82.686,0.061
137,07/19/17 03:32:00 PM,82.686,0.063
138,07/19/17 03:34:00 PM,82.686,0.058
139,07/19/17 03:36:00 PM,82.686,0.056
140,07/19/17 03:38:00 PM,82.686,0.051
141,07/19/17 03:40:00 PM,82.686,0.060
142,07/19/17 03:42:00 PM,82.508,0.059
143,07/19/17 03:44:00 PM,82.508,0.054
144,07/19/17 03:46:00 PM,82.508,0.056
145,07/19/17 03:48:00 PM,82.508,0.047
146,07/19/17 03:50:00 PM,82.508,0.056
147,07/19/17 03:52:00 PM,82.686,0.043
148,07/19/17 03:54:00 PM,82.864,0.041
149,07/19/17 03:56:00 PM,82.864,0.046
150,07/19/17 03:58:00 PM,83.043,0.051
151,07/19/17 04:00:00 PM,83.043,0.044
152,07/19/17 04:02:00 PM,83.221,0.044
153,07/19/17 04:04:00 PM,83.043,0.042
154,07/19/17 04:06:00 PM,83.043,0.042
155,07/19/17 04:08:00 PM,83.043,0.047
156,07/19/17 04:10:00 PM,83.043,0.057
157,07/19/17 04:12:00 PM,83.043,0.053
158,07/19/17 04:14:00 PM,82.864,0.045
159,07/19/17 04:16:00 PM,82.686,0.045
160,07/19/17 04:18:00 PM,82.686,0.047
161,07/19/17 04:20:00 PM,82.508,0.048
162,07/19/17 04:22:00 PM,82.330,0.050
163,07/19/17 04:24:00 PM,82.152,0.051
164,07/19/17 04:26:00 PM,82.152,0.047
165,07/19/17 04:28:00 PM,81.975,0.046
166,07/19/17 04:30:00 PM,81.975,0.045
167,07/19/17 04:32:00 PM,81.975,0.048
168,07/19/17 04:34:00 PM,81.797,0.041
169,07/19/17 04:36:00 PM,81.797,0.042
170,07/19/17 04:38:00 PM,81.797,0.042
171,07/19/17 04:40:00 PM,81.621,0.044
172,07/19/17 04:42:00 PM,81.797,0.046
173,07/19/17 04:44:00 PM,81.975,0.043
174,07/19/17 04:46:00 PM,82.152,0.036
175,07/19/17 04:48:00 PM,82.152,0.039
176,07/19/17 04:50:00 PM,82.152,0.041
177,07/19/17 04:52:00 PM,81.975,0.041
178,07/19/17 04:54:00 PM,81.975,0.048
179,07/19/17 04:56:00 PM,81.975,0.044
180,07/19/17 04:58:00 PM,81.797,0.037
181,07/19/17 05:00:00 PM,81.621,0.037
182,07/19/17 05:02:00 PM,81.621,0.043
183,07/19/17 05:04:00 PM,81.621,0.039
184,07/19/17 05:06:00 PM,81.442,0.040
185,07/19/17 05:08:00 PM,81.442,0.045
186,07/19/17 05:10:00 PM,81.266,0.037
187,07/19/17 05:12:00 PM,81.266,0.036
188,07/19/17 05:14:00 PM,81.442,0.034
189,07/19/17 05:16:00 PM,81.621,0.037
190,07/19/17 05:18:00 PM,81.621,0.030
191,07/19/17 05:20:00 PM,81.442,0.037
192,07/19/17 05:22:00 PM,81.442,0.039
193,07/19/17 05:24:00 PM,81.621,0.035
194,07/19/17 05:26:00 PM,81.621,0.042
195,07/19/17 05:28:00 PM,81.621,0.046
196,07/19/17 05:30:00 PM,81.442,0.036
197,07/19/17 05:32:00 PM,81.442,0.033
198,07/19/17 05:34:00 PM,81.266,0.036
199,07/19/17 05:36:00 PM,81.266,0.036
200,07/19/17 05:38:00 PM,81.266,0.034
201,07/19/17 05:40:00 PM,81.266,0.044
202,07/19/17 05:42:00 PM,81.090,0.034
203,07/19/17 05:44:00 PM,81.090,0.033
204,07/19/17 05:46:00 PM,81.090,0.027
205,07/19/17 05:48:00 PM,80.911,0.035
206,07/19/17 05:50:00 PM,80.911,0.028
