"Plot Title: RSC_well"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10180301, SEN S/N: 10180301)","Sensor Depth, feet (LGR S/N: 10180301)"
1,02/15/18 04:22:00 PM,56.404,3.284
2,02/15/18 04:24:00 PM,54.495,3.322
3,02/15/18 04:26:00 PM,53.798,3.319
4,02/15/18 04:28:00 PM,53.449,3.323
5,02/15/18 04:30:00 PM,53.274,3.323
6,02/15/18 04:32:00 PM,53.100,3.327
7,02/15/18 04:34:00 PM,53.100,3.323
8,02/15/18 04:36:00 PM,52.925,3.317
9,02/15/18 04:38:00 PM,52.750,3.323
10,02/15/18 04:40:00 PM,52.750,3.323
11,02/15/18 04:42:00 PM,52.750,3.324
12,02/15/18 04:44:00 PM,52.750,3.324
13,02/15/18 04:46:00 PM,52.576,3.318
14,02/15/18 04:48:00 PM,52.576,3.319
15,02/15/18 04:50:00 PM,52.576,3.321
16,02/15/18 04:52:00 PM,52.576,3.321
17,02/15/18 04:54:00 PM,52.576,3.323
18,02/15/18 04:56:00 PM,52.401,3.312
19,02/15/18 04:58:00 PM,52.401,3.329
20,02/15/18 05:00:00 PM,52.401,3.324
21,02/15/18 05:02:00 PM,52.401,3.326
22,02/15/18 05:04:00 PM,52.401,3.327
23,02/15/18 05:06:00 PM,52.401,3.322
24,02/15/18 05:08:00 PM,52.401,3.323
25,02/15/18 05:10:00 PM,52.401,3.324
26,02/15/18 05:12:00 PM,52.401,3.320
27,02/15/18 05:14:00 PM,52.401,3.320
28,02/15/18 05:16:00 PM,52.401,3.322
29,02/15/18 05:18:00 PM,52.401,3.317
30,02/15/18 05:20:00 PM,52.401,3.323
31,02/15/18 05:22:00 PM,52.401,3.319
32,02/15/18 05:24:00 PM,52.401,3.319
33,02/15/18 05:26:00 PM,52.401,3.319
34,02/15/18 05:28:00 PM,52.401,3.321
35,02/15/18 05:30:00 PM,52.401,3.321
36,02/15/18 05:32:00 PM,52.401,3.321
37,02/15/18 05:34:00 PM,52.401,3.323
38,02/15/18 05:36:00 PM,52.401,3.313
39,02/15/18 05:38:00 PM,52.401,3.318
40,02/15/18 05:40:00 PM,52.401,3.325
41,02/15/18 05:42:00 PM,52.401,3.321
42,02/15/18 05:44:00 PM,52.225,3.319
43,02/15/18 05:46:00 PM,52.225,3.316
44,02/15/18 05:48:00 PM,52.225,3.318
45,02/15/18 05:50:00 PM,52.401,3.320
46,02/15/18 05:52:00 PM,52.225,3.314
47,02/15/18 05:54:00 PM,52.401,3.322
48,02/15/18 05:56:00 PM,52.225,3.311
49,02/15/18 05:58:00 PM,52.225,3.323
50,02/15/18 06:00:00 PM,52.225,3.318
51,02/15/18 06:02:00 PM,52.225,3.325
52,02/15/18 06:04:00 PM,52.225,3.314
53,02/15/18 06:06:00 PM,52.225,3.321
54,02/15/18 06:08:00 PM,52.225,3.316
55,02/15/18 06:10:00 PM,52.225,3.318
56,02/15/18 06:12:00 PM,52.225,3.319
57,02/15/18 06:14:00 PM,52.225,3.331
58,02/15/18 06:16:00 PM,52.225,3.317
59,02/15/18 06:18:00 PM,52.225,3.317
60,02/15/18 06:20:00 PM,52.225,3.318
61,02/15/18 06:22:00 PM,52.225,3.320
62,02/15/18 06:24:00 PM,52.225,3.317
63,02/15/18 06:26:00 PM,52.225,3.324
64,02/15/18 06:28:00 PM,52.225,3.313
65,02/15/18 06:30:00 PM,52.225,3.320
66,02/15/18 06:32:00 PM,52.225,3.316
67,02/15/18 06:34:00 PM,52.225,3.316
68,02/15/18 06:36:00 PM,52.225,3.318
69,02/15/18 06:38:00 PM,52.225,3.319
70,02/15/18 06:40:00 PM,52.225,3.320
71,02/15/18 06:42:00 PM,52.225,3.310
72,02/15/18 06:44:00 PM,52.225,3.316
73,02/15/18 06:46:00 PM,52.225,3.311
74,02/15/18 06:48:00 PM,52.225,3.317
75,02/15/18 06:50:00 PM,52.225,3.319
76,02/15/18 06:52:00 PM,52.225,3.319
77,02/15/18 06:54:00 PM,52.225,3.315
78,02/15/18 06:56:00 PM,52.225,3.321
79,02/15/18 06:58:00 PM,52.225,3.322
80,02/15/18 07:00:00 PM,52.225,3.322
