"Plot Title: RSC_INLET2"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Sensor Depth, feet (LGR S/N: 10445237)"
1,06/11/18 11:32:00 AM,79.502,0.195
2,06/11/18 11:34:00 AM,77.923,0.216
3,06/11/18 11:36:00 AM,77.050,0.226
4,06/11/18 11:38:00 AM,76.703,0.223
5,06/11/18 11:40:00 AM,76.528,0.220
6,06/11/18 11:42:00 AM,76.354,0.217
7,06/11/18 11:44:00 AM,76.006,0.216
8,06/11/18 11:46:00 AM,76.006,0.223
9,06/11/18 11:48:00 AM,75.832,0.217
10,06/11/18 11:50:00 AM,75.832,0.215
11,06/11/18 11:52:00 AM,75.832,0.217
12,06/11/18 11:54:00 AM,76.006,0.215
13,06/11/18 11:56:00 AM,76.006,0.220
14,06/11/18 11:58:00 AM,76.006,0.208
15,06/11/18 12:00:00 PM,76.006,0.213
16,06/11/18 12:02:00 PM,76.181,0.208
17,06/11/18 12:04:00 PM,76.354,0.212
18,06/11/18 12:06:00 PM,76.354,0.209
19,06/11/18 12:08:00 PM,76.528,0.210
20,06/11/18 12:10:00 PM,76.528,0.208
21,06/11/18 12:12:00 PM,76.354,0.211
22,06/11/18 12:14:00 PM,76.354,0.204
23,06/11/18 12:16:00 PM,76.354,0.208
24,06/11/18 12:18:00 PM,76.354,0.210
25,06/11/18 12:20:00 PM,76.181,0.204
26,06/11/18 12:22:00 PM,76.181,0.203
27,06/11/18 12:24:00 PM,76.181,0.205
28,06/11/18 12:26:00 PM,76.006,0.200
29,06/11/18 12:28:00 PM,76.006,0.195
30,06/11/18 12:30:00 PM,76.006,0.204
31,06/11/18 12:32:00 PM,76.006,0.202
32,06/11/18 12:34:00 PM,76.006,0.197
33,06/11/18 12:36:00 PM,76.006,0.200
34,06/11/18 12:38:00 PM,76.006,0.190
35,06/11/18 12:40:00 PM,76.181,0.205
36,06/11/18 12:42:00 PM,76.006,0.193
37,06/11/18 12:44:00 PM,76.006,0.185
38,06/11/18 12:46:00 PM,76.006,0.193
39,06/11/18 12:48:00 PM,76.006,0.190
40,06/11/18 12:50:00 PM,76.006,0.192
41,06/11/18 12:52:00 PM,76.006,0.188
42,06/11/18 12:54:00 PM,76.006,0.181
43,06/11/18 12:56:00 PM,76.181,0.184
44,06/11/18 12:58:00 PM,76.181,0.192
45,06/11/18 01:00:00 PM,76.181,0.177
46,06/11/18 01:02:00 PM,76.181,0.182
47,06/11/18 01:04:00 PM,76.354,0.185
48,06/11/18 01:06:00 PM,76.528,0.186
49,06/11/18 01:08:00 PM,76.528,0.184
50,06/11/18 01:10:00 PM,76.703,0.182
51,06/11/18 01:12:00 PM,76.876,0.181
52,06/11/18 01:14:00 PM,76.876,0.179
53,06/11/18 01:16:00 PM,77.050,0.181
54,06/11/18 01:18:00 PM,77.225,0.183
55,06/11/18 01:20:00 PM,77.225,0.185
56,06/11/18 01:22:00 PM,77.400,0.185
57,06/11/18 01:24:00 PM,77.400,0.183
58,06/11/18 01:26:00 PM,77.400,0.183
59,06/11/18 01:28:00 PM,77.574,0.183
60,06/11/18 01:30:00 PM,77.574,0.176
61,06/11/18 01:32:00 PM,77.749,0.175
62,06/11/18 01:34:00 PM,77.749,0.175
63,06/11/18 01:36:00 PM,77.923,0.173
64,06/11/18 01:38:00 PM,77.923,0.171
65,06/11/18 01:40:00 PM,77.923,0.172
66,06/11/18 01:42:00 PM,77.749,0.161
67,06/11/18 01:44:00 PM,77.749,0.162
68,06/11/18 01:46:00 PM,77.574,0.162
69,06/11/18 01:48:00 PM,77.574,0.162
70,06/11/18 01:50:00 PM,77.574,0.157
71,06/11/18 01:52:00 PM,77.400,0.163
72,06/11/18 01:54:00 PM,77.225,0.157
73,06/11/18 01:56:00 PM,77.225,0.156
74,06/11/18 01:58:00 PM,77.225,0.160
75,06/11/18 02:00:00 PM,77.400,0.154
76,06/11/18 02:02:00 PM,77.574,0.153
77,06/11/18 02:04:00 PM,77.749,0.154
78,06/11/18 02:06:00 PM,77.923,0.154
79,06/11/18 02:08:00 PM,78.098,0.151
80,06/11/18 02:10:00 PM,78.098,0.151
81,06/11/18 02:12:00 PM,77.923,0.154
82,06/11/18 02:14:00 PM,77.923,0.155
83,06/11/18 02:16:00 PM,77.749,0.156
84,06/11/18 02:18:00 PM,77.749,0.145
85,06/11/18 02:20:00 PM,77.749,0.145
86,06/11/18 02:22:00 PM,77.923,0.148
87,06/11/18 02:24:00 PM,77.923,0.148
88,06/11/18 02:26:00 PM,77.923,0.146
89,06/11/18 02:28:00 PM,77.749,0.143
90,06/11/18 02:30:00 PM,77.923,0.139
91,06/11/18 02:32:00 PM,77.923,0.137
92,06/11/18 02:34:00 PM,77.923,0.139
93,06/11/18 02:36:00 PM,77.923,0.135
94,06/11/18 02:38:00 PM,77.749,0.130
95,06/11/18 02:40:00 PM,77.749,0.128
96,06/11/18 02:42:00 PM,77.574,0.132
97,06/11/18 02:44:00 PM,77.574,0.131
98,06/11/18 02:46:00 PM,77.749,0.130
99,06/11/18 02:48:00 PM,77.749,0.130
100,06/11/18 02:50:00 PM,77.749,0.130
101,06/11/18 02:52:00 PM,77.923,0.126
102,06/11/18 02:54:00 PM,77.923,0.128
103,06/11/18 02:56:00 PM,77.923,0.129
104,06/11/18 02:58:00 PM,78.098,0.124
105,06/11/18 03:00:00 PM,78.098,0.129
106,06/11/18 03:02:00 PM,78.274,0.120
107,06/11/18 03:04:00 PM,78.274,0.125
108,06/11/18 03:06:00 PM,78.449,0.124
109,06/11/18 03:08:00 PM,78.449,0.117
110,06/11/18 03:10:00 PM,78.624,0.116
111,06/11/18 03:12:00 PM,78.624,0.118
112,06/11/18 03:14:00 PM,78.624,0.116
113,06/11/18 03:16:00 PM,78.624,0.113
114,06/11/18 03:18:00 PM,78.624,0.115
115,06/11/18 03:20:00 PM,78.624,0.116
116,06/11/18 03:22:00 PM,78.624,0.108
117,06/11/18 03:24:00 PM,78.624,0.106
118,06/11/18 03:26:00 PM,78.449,0.105
119,06/11/18 03:28:00 PM,78.449,0.107
120,06/11/18 03:30:00 PM,78.449,0.111
121,06/11/18 03:32:00 PM,78.449,0.103
122,06/11/18 03:34:00 PM,78.449,0.109
123,06/11/18 03:36:00 PM,78.449,0.105
124,06/11/18 03:38:00 PM,78.449,0.107
125,06/11/18 03:40:00 PM,78.449,0.102
126,06/11/18 03:42:00 PM,78.449,0.101
