"Plot Title: MRSC_dryout"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 9695471, SEN S/N: 9695471)","Sensor Depth, feet (LGR S/N: 9695471)"
1,05/25/18 03:30:00 PM,68.248,1.663
2,05/25/18 03:32:00 PM,68.248,1.668
3,05/25/18 03:34:00 PM,68.248,1.663
4,05/25/18 03:36:00 PM,68.248,1.667
5,05/25/18 03:38:00 PM,68.248,1.660
6,05/25/18 03:40:00 PM,68.248,1.669
7,05/25/18 03:42:00 PM,68.248,1.667
8,05/25/18 03:44:00 PM,68.248,1.670
9,05/25/18 03:46:00 PM,68.248,1.664
10,05/25/18 03:48:00 PM,68.248,1.669
11,05/25/18 03:50:00 PM,68.248,1.667
12,05/25/18 03:52:00 PM,68.248,1.667
13,05/25/18 03:54:00 PM,68.248,1.662
14,05/25/18 03:56:00 PM,68.248,1.672
15,05/25/18 03:58:00 PM,68.248,1.667
16,05/25/18 04:00:00 PM,68.248,1.662
17,05/25/18 04:02:00 PM,68.248,1.662
18,05/25/18 04:04:00 PM,68.248,1.656
19,05/25/18 04:06:00 PM,68.248,1.660
20,05/25/18 04:08:00 PM,68.248,1.660
21,05/25/18 04:10:00 PM,68.248,1.665
22,05/25/18 04:12:00 PM,68.248,1.667
23,05/25/18 04:14:00 PM,68.248,1.663
24,05/25/18 04:16:00 PM,68.248,1.665
25,05/25/18 04:18:00 PM,68.248,1.665
26,05/25/18 04:20:00 PM,68.248,1.667
27,05/25/18 04:22:00 PM,68.248,1.672
28,05/25/18 04:24:00 PM,68.248,1.670
29,05/25/18 04:26:00 PM,68.248,1.672
30,05/25/18 04:28:00 PM,68.248,1.668
31,05/25/18 04:30:00 PM,68.248,1.665
32,05/25/18 04:32:00 PM,68.248,1.662
33,05/25/18 04:34:00 PM,68.248,1.658
34,05/25/18 04:36:00 PM,68.248,1.670
35,05/25/18 04:38:00 PM,68.248,1.662
36,05/25/18 04:40:00 PM,68.248,1.670
37,05/25/18 04:42:00 PM,68.248,1.668
38,05/25/18 04:44:00 PM,68.248,1.671
39,05/25/18 04:46:00 PM,68.248,1.674
40,05/25/18 04:48:00 PM,68.248,1.676
41,05/25/18 04:50:00 PM,68.248,1.674
42,05/25/18 04:52:00 PM,68.248,1.681
