"Plot Title: RSC_well"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10180301, SEN S/N: 10180301)","Sensor Depth, feet (LGR S/N: 10180301)"
1,01/22/18 03:00:00 PM,57.096,3.175
2,01/22/18 03:02:00 PM,50.995,3.328
3,01/22/18 03:04:00 PM,49.404,3.332
4,01/22/18 03:06:00 PM,48.695,3.341
5,01/22/18 03:08:00 PM,48.160,3.341
6,01/22/18 03:10:00 PM,47.802,3.335
7,01/22/18 03:12:00 PM,47.446,3.341
8,01/22/18 03:14:00 PM,47.266,3.341
9,01/22/18 03:16:00 PM,47.088,3.336
10,01/22/18 03:18:00 PM,46.908,3.341
11,01/22/18 03:20:00 PM,46.728,3.341
12,01/22/18 03:22:00 PM,46.728,3.342
13,01/22/18 03:24:00 PM,46.548,3.335
14,01/22/18 03:26:00 PM,46.548,3.347
15,01/22/18 03:28:00 PM,46.369,3.351
16,01/22/18 03:30:00 PM,46.369,3.342
17,01/22/18 03:32:00 PM,46.369,3.342
18,01/22/18 03:34:00 PM,46.369,3.341
19,01/22/18 03:36:00 PM,46.369,3.341
20,01/22/18 03:38:00 PM,46.188,3.345
21,01/22/18 03:40:00 PM,46.188,3.340
22,01/22/18 03:42:00 PM,46.188,3.340
23,01/22/18 03:44:00 PM,46.188,3.340
24,01/22/18 03:46:00 PM,46.188,3.346
25,01/22/18 03:48:00 PM,46.188,3.340
26,01/22/18 03:50:00 PM,46.188,3.341
27,01/22/18 03:52:00 PM,46.188,3.344
28,01/22/18 03:54:00 PM,46.188,3.343
29,01/22/18 03:56:00 PM,46.188,3.348
30,01/22/18 03:58:00 PM,46.188,3.348
31,01/22/18 04:00:00 PM,46.188,3.341
32,01/22/18 04:02:00 PM,46.188,3.341
33,01/22/18 04:04:00 PM,46.188,3.347
34,01/22/18 04:06:00 PM,46.188,3.341
35,01/22/18 04:08:00 PM,46.188,3.341
36,01/22/18 04:10:00 PM,46.188,3.336
37,01/22/18 04:12:00 PM,46.188,3.339
38,01/22/18 04:14:00 PM,46.188,3.342
39,01/22/18 04:16:00 PM,46.188,3.336
40,01/22/18 04:18:00 PM,46.188,3.342
41,01/22/18 04:20:00 PM,46.188,3.342
42,01/22/18 04:22:00 PM,46.188,3.343
43,01/22/18 04:24:00 PM,46.188,3.338
44,01/22/18 04:26:00 PM,46.188,3.334
45,01/22/18 04:28:00 PM,46.188,3.341
46,01/22/18 04:30:00 PM,46.188,3.335
47,01/22/18 04:32:00 PM,46.188,3.341
48,01/22/18 04:34:00 PM,46.188,3.331
49,01/22/18 04:36:00 PM,46.188,3.331
50,01/22/18 04:38:00 PM,46.188,3.338
51,01/22/18 04:40:00 PM,46.188,3.338
52,01/22/18 04:42:00 PM,46.188,3.337
53,01/22/18 04:44:00 PM,46.188,3.337
54,01/22/18 04:46:00 PM,46.188,3.338
55,01/22/18 04:48:00 PM,46.188,3.332
56,01/22/18 04:50:00 PM,46.188,3.339
57,01/22/18 04:52:00 PM,46.188,3.339
58,01/22/18 04:54:00 PM,46.188,3.338
59,01/22/18 04:56:00 PM,46.188,3.329
60,01/22/18 04:58:00 PM,46.188,3.335
61,01/22/18 05:00:00 PM,46.188,3.336
62,01/22/18 05:02:00 PM,46.188,3.337
63,01/22/18 05:04:00 PM,46.188,3.339
64,01/22/18 05:06:00 PM,46.188,3.335
65,01/22/18 05:08:00 PM,46.188,3.331
66,01/22/18 05:10:00 PM,46.188,3.333
67,01/22/18 05:12:00 PM,46.188,3.331
68,01/22/18 05:14:00 PM,46.188,3.332
69,01/22/18 05:16:00 PM,46.188,3.333
70,01/22/18 05:18:00 PM,46.188,3.334
71,01/22/18 05:20:00 PM,46.188,3.336
72,01/22/18 05:22:00 PM,46.188,3.337
73,01/22/18 05:24:00 PM,46.188,3.338
74,01/22/18 05:26:00 PM,46.188,3.334
75,01/22/18 05:28:00 PM,46.188,3.337
76,01/22/18 05:30:00 PM,46.188,3.338
77,01/22/18 05:32:00 PM,46.188,3.335
78,01/22/18 05:34:00 PM,46.188,3.335
79,01/22/18 05:36:00 PM,46.188,3.342
80,01/22/18 05:38:00 PM,46.188,3.337
81,01/22/18 05:40:00 PM,46.188,3.332
82,01/22/18 05:42:00 PM,46.188,3.334
