"Plot Title: RSC_INLET2"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Water Level, feet (LGR S/N: 10445237)"
70,01/08/18 05:18:00 PM,33.213,-0.077
71,01/08/18 05:20:00 PM,33.213,-0.079
72,01/08/18 05:22:00 PM,33.213,-0.081
73,01/08/18 05:24:00 PM,33.213,-0.079
74,01/08/18 05:26:00 PM,33.213,-0.078
75,01/08/18 05:28:00 PM,33.013,-0.086
76,01/08/18 05:30:00 PM,33.013,-0.086
77,01/08/18 05:32:00 PM,33.013,-0.077
78,01/08/18 05:34:00 PM,33.013,-0.081
79,01/08/18 05:36:00 PM,33.013,-0.090
80,01/08/18 05:38:00 PM,33.013,-0.077
81,01/08/18 05:40:00 PM,33.013,-0.077
82,01/08/18 05:42:00 PM,33.013,-0.080
83,01/08/18 05:44:00 PM,33.013,-0.085
84,01/08/18 05:46:00 PM,33.013,-0.083
85,01/08/18 05:48:00 PM,33.013,-0.086
86,01/08/18 05:50:00 PM,33.013,-0.089
87,01/08/18 05:52:00 PM,32.815,-0.083
88,01/08/18 05:54:00 PM,32.815,-0.086
89,01/08/18 05:56:00 PM,32.815,-0.081
90,01/08/18 05:58:00 PM,32.815,-0.081
91,01/08/18 06:00:00 PM,32.815,-0.082
92,01/08/18 06:02:00 PM,32.815,-0.080
93,01/08/18 06:04:00 PM,32.815,-0.083
94,01/08/18 06:06:00 PM,32.815,-0.076
95,01/08/18 06:08:00 PM,32.815,-0.083
96,01/08/18 06:10:00 PM,32.815,-0.083
97,01/08/18 06:12:00 PM,32.815,-0.078
98,01/08/18 06:14:00 PM,32.815,-0.083
99,01/08/18 06:16:00 PM,32.815,-0.076
100,01/08/18 06:18:00 PM,32.815,-0.080
101,01/08/18 06:20:00 PM,32.815,-0.082
102,01/08/18 06:22:00 PM,32.815,-0.087
103,01/08/18 06:24:00 PM,32.815,-0.081
104,01/08/18 06:26:00 PM,32.815,-0.086
105,01/08/18 06:28:00 PM,32.815,-0.078
106,01/08/18 06:30:00 PM,32.815,-0.081
107,01/08/18 06:32:00 PM,32.815,-0.078
108,01/08/18 06:34:00 PM,32.815,-0.083
109,01/08/18 06:36:00 PM,32.815,-0.079
110,01/08/18 06:38:00 PM,32.815,-0.081
111,01/08/18 06:40:00 PM,32.815,-0.083
112,01/08/18 06:42:00 PM,32.815,-0.084
113,01/08/18 06:44:00 PM,32.815,-0.077
114,01/08/18 06:46:00 PM,32.815,-0.081
115,01/08/18 06:48:00 PM,32.815,-0.081
116,01/08/18 06:50:00 PM,32.815,-0.082
117,01/08/18 06:52:00 PM,32.815,-0.082
118,01/08/18 06:54:00 PM,32.815,-0.081
119,01/08/18 06:56:00 PM,32.815,-0.076
120,01/08/18 06:58:00 PM,32.815,-0.072
121,01/08/18 07:00:00 PM,32.815,-0.076
122,01/08/18 07:02:00 PM,32.815,-0.078
123,01/08/18 07:04:00 PM,32.815,-0.078
124,01/08/18 07:06:00 PM,32.815,-0.073
125,01/08/18 07:08:00 PM,32.815,-0.077
126,01/08/18 07:10:00 PM,32.815,-0.075
127,01/08/18 07:12:00 PM,32.815,-0.080
128,01/08/18 07:14:00 PM,32.815,-0.079
129,01/08/18 07:16:00 PM,32.815,-0.079
130,01/08/18 07:18:00 PM,32.815,-0.073
131,01/08/18 07:20:00 PM,32.815,-0.080
132,01/08/18 07:22:00 PM,32.815,-0.080
133,01/08/18 07:24:00 PM,32.815,-0.079
134,01/08/18 07:26:00 PM,32.815,-0.070
135,01/08/18 07:28:00 PM,32.815,-0.074
136,01/08/18 07:30:00 PM,32.815,-0.074
137,01/08/18 07:32:00 PM,32.617,-0.070
138,01/08/18 07:34:00 PM,32.617,-0.077
139,01/08/18 07:36:00 PM,32.617,-0.068
140,01/08/18 07:38:00 PM,32.617,-0.077
141,01/08/18 07:40:00 PM,32.815,-0.072
142,01/08/18 07:42:00 PM,32.815,-0.076
143,01/08/18 07:44:00 PM,32.815,-0.078
144,01/08/18 07:46:00 PM,32.617,-0.076
145,01/08/18 07:48:00 PM,32.617,-0.080
146,01/08/18 07:50:00 PM,32.617,-0.080
147,01/08/18 07:52:00 PM,32.617,-0.085
148,01/08/18 07:54:00 PM,32.617,-0.074
149,01/08/18 07:56:00 PM,32.617,-0.074
150,01/08/18 07:58:00 PM,32.617,-0.078
151,01/08/18 08:00:00 PM,32.617,-0.074
152,01/08/18 08:02:00 PM,32.617,-0.076
153,01/08/18 08:04:00 PM,32.617,-0.073
154,01/08/18 08:06:00 PM,32.617,-0.077
155,01/08/18 08:08:00 PM,32.617,-0.080
156,01/08/18 08:10:00 PM,32.617,-0.073
157,01/08/18 08:12:00 PM,32.617,-0.077
158,01/08/18 08:14:00 PM,32.617,-0.073
159,01/08/18 08:16:00 PM,32.617,-0.077
160,01/08/18 08:18:00 PM,32.617,-0.078
161,01/08/18 08:20:00 PM,32.815,-0.077
162,01/08/18 08:22:00 PM,32.815,-0.075
163,01/08/18 08:24:00 PM,32.815,-0.075
164,01/08/18 08:26:00 PM,32.617,-0.073
165,01/08/18 08:28:00 PM,32.617,-0.069
166,01/08/18 08:30:00 PM,32.617,-0.073
167,01/08/18 08:32:00 PM,32.617,-0.077
168,01/08/18 08:34:00 PM,32.617,-0.070
169,01/08/18 08:36:00 PM,32.617,-0.078
170,01/08/18 08:38:00 PM,32.617,-0.073
171,01/08/18 08:40:00 PM,32.617,-0.077
172,01/08/18 08:42:00 PM,32.617,-0.082
173,01/08/18 08:44:00 PM,32.617,-0.078
174,01/08/18 08:46:00 PM,32.617,-0.073
175,01/08/18 08:48:00 PM,32.617,-0.075
176,01/08/18 08:50:00 PM,32.617,-0.079
177,01/08/18 08:52:00 PM,32.617,-0.079
178,01/08/18 08:54:00 PM,32.617,-0.075
179,01/08/18 08:56:00 PM,32.617,-0.082
180,01/08/18 08:58:00 PM,32.617,-0.079
181,01/08/18 09:00:00 PM,32.617,-0.082
182,01/08/18 09:02:00 PM,32.617,-0.077
183,01/08/18 09:04:00 PM,32.617,-0.077
184,01/08/18 09:06:00 PM,32.418,-0.077
185,01/08/18 09:08:00 PM,32.418,-0.079
186,01/08/18 09:10:00 PM,32.418,-0.087
187,01/08/18 09:12:00 PM,32.418,-0.080
188,01/08/18 09:14:00 PM,32.418,-0.085
189,01/08/18 09:16:00 PM,32.418,-0.085
190,01/08/18 09:18:00 PM,32.418,-0.080
191,01/08/18 09:20:00 PM,32.418,-0.085
192,01/08/18 09:22:00 PM,32.418,-0.084
193,01/08/18 09:24:00 PM,32.418,-0.088
194,01/08/18 09:26:00 PM,32.418,-0.084
195,01/08/18 09:28:00 PM,32.418,-0.082
196,01/08/18 09:30:00 PM,32.418,-0.081
197,01/08/18 09:32:00 PM,32.418,-0.077
198,01/08/18 09:34:00 PM,32.418,-0.085
199,01/08/18 09:36:00 PM,32.218,-0.086
200,01/08/18 09:38:00 PM,32.218,-0.081
201,01/08/18 09:40:00 PM,32.218,-0.081
202,01/08/18 09:42:00 PM,32.218,-0.081
203,01/08/18 09:44:00 PM,32.218,-0.077
204,01/08/18 09:46:00 PM,32.218,-0.081
205,01/08/18 09:48:00 PM,32.218,-0.082
206,01/08/18 09:50:00 PM,32.218,-0.082
207,01/08/18 09:52:00 PM,32.218,-0.079
208,01/08/18 09:54:00 PM,32.218,-0.077
209,01/08/18 09:56:00 PM,32.218,-0.074
210,01/08/18 09:58:00 PM,32.218,-0.074
211,01/08/18 10:00:00 PM,32.218,-0.081
212,01/08/18 10:02:00 PM,32.218,-0.086
213,01/08/18 10:04:00 PM,32.218,-0.086
214,01/08/18 10:06:00 PM,32.218,-0.081
215,01/08/18 10:08:00 PM,32.218,-0.081
216,01/08/18 10:10:00 PM,32.218,-0.076
217,01/08/18 10:12:00 PM,32.418,-0.075
218,01/08/18 10:14:00 PM,32.418,-0.084
219,01/08/18 10:16:00 PM,32.418,-0.085
220,01/08/18 10:18:00 PM,32.418,-0.084
221,01/08/18 10:20:00 PM,32.418,-0.084
222,01/08/18 10:22:00 PM,32.418,-0.087
223,01/08/18 10:24:00 PM,32.418,-0.079
224,01/08/18 10:26:00 PM,32.418,-0.084
225,01/08/18 10:28:00 PM,32.418,-0.085
226,01/08/18 10:30:00 PM,32.418,-0.085
227,01/08/18 10:32:00 PM,32.418,-0.085
228,01/08/18 10:34:00 PM,32.418,-0.085
229,01/08/18 10:36:00 PM,32.418,-0.081
230,01/08/18 10:38:00 PM,32.418,-0.083
231,01/08/18 10:40:00 PM,32.418,-0.084
232,01/08/18 10:42:00 PM,32.418,-0.084
233,01/08/18 10:44:00 PM,32.418,-0.083
234,01/08/18 10:46:00 PM,32.418,-0.083
235,01/08/18 10:48:00 PM,32.617,-0.083
236,01/08/18 10:50:00 PM,32.617,-0.081
237,01/08/18 10:52:00 PM,32.617,-0.088
238,01/08/18 10:54:00 PM,32.617,-0.084
239,01/08/18 10:56:00 PM,32.617,-0.090
240,01/08/18 10:58:00 PM,32.617,-0.089
241,01/08/18 11:00:00 PM,32.617,-0.087
242,01/08/18 11:02:00 PM,32.617,-0.079
243,01/08/18 11:04:00 PM,32.617,-0.088
244,01/08/18 11:06:00 PM,32.815,-0.079
245,01/08/18 11:08:00 PM,32.815,-0.070
246,01/08/18 11:10:00 PM,32.815,-0.079
247,01/08/18 11:12:00 PM,32.815,-0.088
248,01/08/18 11:14:00 PM,32.815,-0.084
249,01/08/18 11:16:00 PM,32.815,-0.083
250,01/08/18 11:18:00 PM,32.815,-0.083
251,01/08/18 11:20:00 PM,32.815,-0.083
252,01/08/18 11:22:00 PM,32.815,-0.086
253,01/08/18 11:24:00 PM,32.617,-0.087
254,01/08/18 11:26:00 PM,32.617,-0.087
255,01/08/18 11:28:00 PM,32.617,-0.087
256,01/08/18 11:30:00 PM,32.617,-0.087
257,01/08/18 11:32:00 PM,32.617,-0.082
258,01/08/18 11:34:00 PM,32.617,-0.094
259,01/08/18 11:36:00 PM,32.617,-0.091
260,01/08/18 11:38:00 PM,32.617,-0.092
261,01/08/18 11:40:00 PM,32.617,-0.086
262,01/08/18 11:42:00 PM,32.617,-0.082
263,01/08/18 11:44:00 PM,32.617,-0.078
264,01/08/18 11:46:00 PM,32.617,-0.081
265,01/08/18 11:48:00 PM,32.617,-0.081
266,01/08/18 11:50:00 PM,32.617,-0.079
267,01/08/18 11:52:00 PM,32.617,-0.077
268,01/08/18 11:54:00 PM,32.617,-0.082
269,01/08/18 11:56:00 PM,32.617,-0.079
270,01/08/18 11:58:00 PM,32.617,-0.088
271,01/09/18 12:00:00 AM,32.617,-0.086
272,01/09/18 12:02:00 AM,32.617,-0.084
273,01/09/18 12:04:00 AM,32.617,-0.082
274,01/09/18 12:06:00 AM,32.617,-0.079
275,01/09/18 12:08:00 AM,32.617,-0.077
276,01/09/18 12:10:00 AM,32.617,-0.082
277,01/09/18 12:12:00 AM,32.617,-0.082
278,01/09/18 12:14:00 AM,32.617,-0.085
279,01/09/18 12:16:00 AM,32.617,-0.084
280,01/09/18 12:18:00 AM,32.617,-0.089
281,01/09/18 12:20:00 AM,32.617,-0.085
282,01/09/18 12:22:00 AM,32.617,-0.085
283,01/09/18 12:24:00 AM,32.617,-0.084
284,01/09/18 12:26:00 AM,32.617,-0.091
285,01/09/18 12:28:00 AM,32.617,-0.082
286,01/09/18 12:30:00 AM,32.617,-0.082
287,01/09/18 12:32:00 AM,32.617,-0.077
288,01/09/18 12:34:00 AM,32.617,-0.081
289,01/09/18 12:36:00 AM,32.617,-0.077
290,01/09/18 12:38:00 AM,32.617,-0.086
291,01/09/18 12:40:00 AM,32.617,-0.083
292,01/09/18 12:42:00 AM,32.617,-0.080
293,01/09/18 12:44:00 AM,32.617,-0.088
294,01/09/18 12:46:00 AM,32.617,-0.080
295,01/09/18 12:48:00 AM,32.617,-0.085
296,01/09/18 12:50:00 AM,32.617,-0.083
297,01/09/18 12:52:00 AM,32.617,-0.080
298,01/09/18 12:54:00 AM,32.418,-0.084
299,01/09/18 12:56:00 AM,32.617,-0.078
300,01/09/18 12:58:00 AM,32.418,-0.078
301,01/09/18 01:00:00 AM,32.418,-0.086
302,01/09/18 01:02:00 AM,32.617,-0.076
303,01/09/18 01:04:00 AM,32.418,-0.086
304,01/09/18 01:06:00 AM,32.418,-0.083
305,01/09/18 01:08:00 AM,32.418,-0.086
306,01/09/18 01:10:00 AM,32.418,-0.091
307,01/09/18 01:12:00 AM,32.418,-0.078
308,01/09/18 01:14:00 AM,32.418,-0.078
309,01/09/18 01:16:00 AM,32.418,-0.083
310,01/09/18 01:18:00 AM,32.418,-0.090
311,01/09/18 01:20:00 AM,32.418,-0.083
312,01/09/18 01:22:00 AM,32.418,-0.083
313,01/09/18 01:24:00 AM,32.418,-0.088
314,01/09/18 01:26:00 AM,32.418,-0.083
315,01/09/18 01:28:00 AM,32.418,-0.084
316,01/09/18 01:30:00 AM,32.418,-0.092
317,01/09/18 01:32:00 AM,32.418,-0.088
318,01/09/18 01:34:00 AM,32.418,-0.081
319,01/09/18 01:36:00 AM,32.418,-0.079
320,01/09/18 01:38:00 AM,32.418,-0.084
321,01/09/18 01:40:00 AM,32.418,-0.084
322,01/09/18 01:42:00 AM,32.418,-0.088
323,01/09/18 01:44:00 AM,32.418,-0.092
324,01/09/18 01:46:00 AM,32.418,-0.083
325,01/09/18 01:48:00 AM,32.418,-0.079
326,01/09/18 01:50:00 AM,32.418,-0.079
327,01/09/18 01:52:00 AM,32.418,-0.083
328,01/09/18 01:54:00 AM,32.418,-0.081
329,01/09/18 01:56:00 AM,32.418,-0.090
330,01/09/18 01:58:00 AM,32.418,-0.081
331,01/09/18 02:00:00 AM,32.418,-0.081
332,01/09/18 02:02:00 AM,32.418,-0.081
333,01/09/18 02:04:00 AM,32.418,-0.088
334,01/09/18 02:06:00 AM,32.418,-0.074
335,01/09/18 02:08:00 AM,32.418,-0.087
336,01/09/18 02:10:00 AM,32.418,-0.078
337,01/09/18 02:12:00 AM,32.418,-0.083
338,01/09/18 02:14:00 AM,32.418,-0.087
339,01/09/18 02:16:00 AM,32.418,-0.087
340,01/09/18 02:18:00 AM,32.418,-0.094
341,01/09/18 02:20:00 AM,32.418,-0.085
342,01/09/18 02:22:00 AM,32.418,-0.085
343,01/09/18 02:24:00 AM,32.418,-0.081
344,01/09/18 02:26:00 AM,32.418,-0.085
345,01/09/18 02:28:00 AM,32.418,-0.088
346,01/09/18 02:30:00 AM,32.418,-0.085
347,01/09/18 02:32:00 AM,32.418,-0.085
348,01/09/18 02:34:00 AM,32.418,-0.081
349,01/09/18 02:36:00 AM,32.418,-0.081
350,01/09/18 02:38:00 AM,32.418,-0.081
351,01/09/18 02:40:00 AM,32.418,-0.085
352,01/09/18 02:42:00 AM,32.418,-0.085
353,01/09/18 02:44:00 AM,32.418,-0.087
354,01/09/18 02:46:00 AM,32.418,-0.074
355,01/09/18 02:48:00 AM,32.418,-0.083
356,01/09/18 02:50:00 AM,32.418,-0.090
357,01/09/18 02:52:00 AM,32.418,-0.085
358,01/09/18 02:54:00 AM,32.418,-0.081
359,01/09/18 02:56:00 AM,32.418,-0.083
360,01/09/18 02:58:00 AM,32.418,-0.081
361,01/09/18 03:00:00 AM,32.418,-0.083
362,01/09/18 03:02:00 AM,32.418,-0.087
363,01/09/18 03:04:00 AM,32.418,-0.083
364,01/09/18 03:06:00 AM,32.418,-0.083
365,01/09/18 03:08:00 AM,32.418,-0.087
366,01/09/18 03:10:00 AM,32.418,-0.087
367,01/09/18 03:12:00 AM,32.418,-0.083
368,01/09/18 03:14:00 AM,32.418,-0.080
369,01/09/18 03:16:00 AM,32.418,-0.085
370,01/09/18 03:18:00 AM,32.418,-0.090
371,01/09/18 03:20:00 AM,32.418,-0.081
372,01/09/18 03:22:00 AM,32.418,-0.081
373,01/09/18 03:24:00 AM,32.418,-0.086
374,01/09/18 03:26:00 AM,32.418,-0.081
375,01/09/18 03:28:00 AM,32.418,-0.090
376,01/09/18 03:30:00 AM,32.418,-0.081
377,01/09/18 03:32:00 AM,32.418,-0.085
378,01/09/18 03:34:00 AM,32.418,-0.085
379,01/09/18 03:36:00 AM,32.418,-0.083
380,01/09/18 03:38:00 AM,32.418,-0.088
381,01/09/18 03:40:00 AM,32.418,-0.081
382,01/09/18 03:42:00 AM,32.418,-0.085
383,01/09/18 03:44:00 AM,32.418,-0.085
384,01/09/18 03:46:00 AM,32.418,-0.083
385,01/09/18 03:48:00 AM,32.418,-0.087
386,01/09/18 03:50:00 AM,32.418,-0.083
387,01/09/18 03:52:00 AM,32.418,-0.083
388,01/09/18 03:54:00 AM,32.218,-0.088
389,01/09/18 03:56:00 AM,32.218,-0.083
390,01/09/18 03:58:00 AM,32.218,-0.092
391,01/09/18 04:00:00 AM,32.218,-0.086
392,01/09/18 04:02:00 AM,32.218,-0.085
393,01/09/18 04:04:00 AM,32.218,-0.089
394,01/09/18 04:06:00 AM,32.218,-0.088
395,01/09/18 04:08:00 AM,32.218,-0.088
396,01/09/18 04:10:00 AM,32.018,-0.086
397,01/09/18 04:12:00 AM,32.018,-0.091
398,01/09/18 04:14:00 AM,32.018,-0.089
399,01/09/18 04:16:00 AM,32.018,-0.085
400,01/09/18 04:18:00 AM,32.018,-0.085
401,01/09/18 04:20:00 AM,32.018,-0.092
402,01/09/18 04:22:00 AM,31.816,-0.088
403,01/09/18 04:24:00 AM,31.816,-0.086
404,01/09/18 04:26:00 AM,31.816,-0.090
405,01/09/18 04:28:00 AM,31.816,-0.085
406,01/09/18 04:30:00 AM,31.816,-0.085
407,01/09/18 04:32:00 AM,31.816,-0.092
408,01/09/18 04:34:00 AM,31.617,-0.088
409,01/09/18 04:36:00 AM,31.617,-0.090
410,01/09/18 04:38:00 AM,31.617,-0.093
411,01/09/18 04:40:00 AM,31.617,-0.088
412,01/09/18 04:42:00 AM,31.617,-0.083
413,01/09/18 04:44:00 AM,31.617,-0.091
414,01/09/18 04:46:00 AM,31.617,-0.096
415,01/09/18 04:48:00 AM,31.617,-0.090
416,01/09/18 04:50:00 AM,31.617,-0.095
417,01/09/18 04:52:00 AM,31.617,-0.086
418,01/09/18 04:54:00 AM,31.617,-0.093
419,01/09/18 04:56:00 AM,31.617,-0.093
420,01/09/18 04:58:00 AM,31.617,-0.093
421,01/09/18 05:00:00 AM,31.617,-0.090
422,01/09/18 05:02:00 AM,31.617,-0.092
423,01/09/18 05:04:00 AM,31.415,-0.094
424,01/09/18 05:06:00 AM,31.415,-0.096
425,01/09/18 05:08:00 AM,31.415,-0.095
426,01/09/18 05:10:00 AM,31.415,-0.096
427,01/09/18 05:12:00 AM,31.415,-0.096
428,01/09/18 05:14:00 AM,31.415,-0.094
429,01/09/18 05:16:00 AM,31.415,-0.094
430,01/09/18 05:18:00 AM,31.213,-0.093
431,01/09/18 05:20:00 AM,31.213,-0.096
432,01/09/18 05:22:00 AM,31.213,-0.092
433,01/09/18 05:24:00 AM,31.213,-0.096
434,01/09/18 05:26:00 AM,31.213,-0.087
435,01/09/18 05:28:00 AM,31.213,-0.099
436,01/09/18 05:30:00 AM,31.213,-0.103
437,01/09/18 05:32:00 AM,31.213,-0.090
438,01/09/18 05:34:00 AM,31.213,-0.097
439,01/09/18 05:36:00 AM,31.213,-0.094
440,01/09/18 05:38:00 AM,31.213,-0.094
441,01/09/18 05:40:00 AM,31.213,-0.092
442,01/09/18 05:42:00 AM,31.213,-0.089
443,01/09/18 05:44:00 AM,31.213,-0.089
444,01/09/18 05:46:00 AM,31.012,-0.093
445,01/09/18 05:48:00 AM,31.012,-0.086
446,01/09/18 05:50:00 AM,31.012,-0.090
447,01/09/18 05:52:00 AM,31.012,-0.090
448,01/09/18 05:54:00 AM,31.012,-0.090
449,01/09/18 05:56:00 AM,31.012,-0.098
450,01/09/18 05:58:00 AM,31.012,-0.098
451,01/09/18 06:00:00 AM,31.012,-0.093
452,01/09/18 06:02:00 AM,31.012,-0.093
453,01/09/18 06:04:00 AM,31.012,-0.093
454,01/09/18 06:06:00 AM,31.012,-0.100
455,01/09/18 06:08:00 AM,31.012,-0.095
456,01/09/18 06:10:00 AM,31.012,-0.097
457,01/09/18 06:12:00 AM,31.012,-0.093
458,01/09/18 06:14:00 AM,31.012,-0.097
459,01/09/18 06:16:00 AM,31.012,-0.093
460,01/09/18 06:18:00 AM,31.012,-0.095
461,01/09/18 06:20:00 AM,31.012,-0.091
462,01/09/18 06:22:00 AM,31.012,-0.088
463,01/09/18 06:24:00 AM,31.012,-0.088
464,01/09/18 06:26:00 AM,31.012,-0.091
465,01/09/18 06:28:00 AM,31.012,-0.096
466,01/09/18 06:30:00 AM,31.012,-0.091
467,01/09/18 06:32:00 AM,31.012,-0.096
468,01/09/18 06:34:00 AM,31.012,-0.093
469,01/09/18 06:36:00 AM,31.012,-0.090
470,01/09/18 06:38:00 AM,31.012,-0.091
471,01/09/18 06:40:00 AM,31.012,-0.095
472,01/09/18 06:42:00 AM,31.012,-0.095
473,01/09/18 06:44:00 AM,31.012,-0.096
474,01/09/18 06:46:00 AM,30.808,-0.096
475,01/09/18 06:48:00 AM,30.808,-0.096
476,01/09/18 06:50:00 AM,30.808,-0.096
477,01/09/18 06:52:00 AM,30.808,-0.099
478,01/09/18 06:54:00 AM,30.808,-0.101
479,01/09/18 06:56:00 AM,30.808,-0.104
480,01/09/18 06:58:00 AM,30.808,-0.093
481,01/09/18 07:00:00 AM,30.808,-0.096
482,01/09/18 07:02:00 AM,30.808,-0.092
483,01/09/18 07:04:00 AM,30.808,-0.100
484,01/09/18 07:06:00 AM,30.808,-0.097
485,01/09/18 07:08:00 AM,30.808,-0.093
486,01/09/18 07:10:00 AM,30.808,-0.093
487,01/09/18 07:12:00 AM,30.808,-0.093
488,01/09/18 07:14:00 AM,30.808,-0.095
489,01/09/18 07:16:00 AM,30.808,-0.093
490,01/09/18 07:18:00 AM,30.808,-0.095
491,01/09/18 07:20:00 AM,30.808,-0.088
492,01/09/18 07:22:00 AM,30.808,-0.093
493,01/09/18 07:24:00 AM,30.808,-0.093
494,01/09/18 07:26:00 AM,30.808,-0.086
495,01/09/18 07:28:00 AM,30.808,-0.097
496,01/09/18 07:30:00 AM,30.808,-0.093
497,01/09/18 07:32:00 AM,30.808,-0.095
498,01/09/18 07:34:00 AM,30.808,-0.095
499,01/09/18 07:36:00 AM,30.808,-0.095
500,01/09/18 07:38:00 AM,30.808,-0.091
501,01/09/18 07:40:00 AM,30.808,-0.093
502,01/09/18 07:42:00 AM,30.808,-0.084
503,01/09/18 07:44:00 AM,30.808,-0.096
504,01/09/18 07:46:00 AM,30.808,-0.096
505,01/09/18 07:48:00 AM,30.808,-0.093
506,01/09/18 07:50:00 AM,30.808,-0.089
507,01/09/18 07:52:00 AM,30.808,-0.089
508,01/09/18 07:54:00 AM,30.808,-0.093
509,01/09/18 07:56:00 AM,30.808,-0.094
510,01/09/18 07:58:00 AM,30.808,-0.098
511,01/09/18 08:00:00 AM,30.808,-0.094
512,01/09/18 08:02:00 AM,30.808,-0.099
513,01/09/18 08:04:00 AM,30.808,-0.096
514,01/09/18 08:06:00 AM,30.808,-0.091
515,01/09/18 08:08:00 AM,30.808,-0.098
516,01/09/18 08:10:00 AM,30.808,-0.094
517,01/09/18 08:12:00 AM,30.808,-0.098
518,01/09/18 08:14:00 AM,30.808,-0.094
519,01/09/18 08:16:00 AM,30.808,-0.091
520,01/09/18 08:18:00 AM,30.808,-0.096
521,01/09/18 08:20:00 AM,30.808,-0.092
522,01/09/18 08:22:00 AM,30.808,-0.097
523,01/09/18 08:24:00 AM,31.012,-0.093
524,01/09/18 08:26:00 AM,31.012,-0.089
525,01/09/18 08:28:00 AM,31.012,-0.094
526,01/09/18 08:30:00 AM,31.012,-0.091
527,01/09/18 08:32:00 AM,31.012,-0.092
528,01/09/18 08:34:00 AM,31.012,-0.101
529,01/09/18 08:36:00 AM,31.012,-0.097
530,01/09/18 08:38:00 AM,31.012,-0.089
531,01/09/18 08:40:00 AM,31.012,-0.108
