"Plot Title: RSC_INLET2"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Sensor Depth, feet (LGR S/N: 10445237)"
1,10/18/17 12:44:00 PM,78.098,-0.008
2,10/18/17 12:46:00 PM,77.400,-0.014
3,10/18/17 12:48:00 PM,77.225,-0.015
4,10/18/17 12:50:00 PM,77.050,-0.017
5,10/18/17 12:52:00 PM,76.876,-0.018
6,10/18/17 12:54:00 PM,76.876,-0.008
7,10/18/17 12:56:00 PM,77.050,-0.009
8,10/18/17 12:58:00 PM,77.050,-0.018
9,10/18/17 01:00:00 PM,77.225,-0.018
10,10/18/17 01:02:00 PM,77.574,-0.011
11,10/18/17 01:04:00 PM,77.923,-0.005
12,10/18/17 01:06:00 PM,78.274,-0.008
13,10/18/17 01:08:00 PM,78.624,-0.010
14,10/18/17 01:10:00 PM,78.800,-0.011
15,10/18/17 01:12:00 PM,78.975,-0.017
16,10/18/17 01:14:00 PM,78.800,-0.018
17,10/18/17 01:16:00 PM,78.800,-0.013
18,10/18/17 01:18:00 PM,78.624,-0.018
19,10/18/17 01:20:00 PM,78.449,-0.008
20,10/18/17 01:22:00 PM,78.274,-0.002
21,10/18/17 01:24:00 PM,78.098,-0.007
22,10/18/17 01:26:00 PM,77.923,0.011
23,10/18/17 01:28:00 PM,77.749,-0.009
24,10/18/17 01:30:00 PM,77.923,-0.003
25,10/18/17 01:32:00 PM,78.098,0.004
26,10/18/17 01:34:00 PM,78.274,-0.002
27,10/18/17 01:36:00 PM,78.449,-0.008
28,10/18/17 01:38:00 PM,78.624,-0.002
29,10/18/17 01:40:00 PM,78.800,0.003
30,10/18/17 01:42:00 PM,78.800,-0.005
31,10/18/17 01:44:00 PM,78.975,-0.004
32,10/18/17 01:46:00 PM,79.326,0.004
33,10/18/17 01:48:00 PM,79.502,0.016
34,10/18/17 01:50:00 PM,79.678,-0.004
35,10/18/17 01:52:00 PM,79.678,-0.002
36,10/18/17 01:54:00 PM,79.853,0.010
37,10/18/17 01:56:00 PM,79.853,0.003
38,10/18/17 01:58:00 PM,79.678,0.024
39,10/18/17 02:00:00 PM,79.326,0.001
40,10/18/17 02:02:00 PM,78.800,0.005
41,10/18/17 02:04:00 PM,77.923,0.003
42,10/18/17 02:06:00 PM,77.050,-0.007
43,10/18/17 02:08:00 PM,76.006,0.011
44,10/18/17 02:10:00 PM,75.139,0.002
45,10/18/17 02:12:00 PM,74.446,-0.007
46,10/18/17 02:14:00 PM,73.753,0.019
47,10/18/17 02:16:00 PM,73.062,-0.003
48,10/18/17 02:18:00 PM,72.372,0.010
49,10/18/17 02:20:00 PM,71.683,-0.006
50,10/18/17 02:22:00 PM,71.168,-0.003
51,10/18/17 02:24:00 PM,70.651,-0.012
52,10/18/17 02:26:00 PM,70.137,-0.005
53,10/18/17 02:28:00 PM,69.622,-0.008
54,10/18/17 02:30:00 PM,69.278,0.007
55,10/18/17 02:32:00 PM,68.763,-0.014
56,10/18/17 02:34:00 PM,68.592,-0.013
57,10/18/17 02:36:00 PM,68.248,-0.013
58,10/18/17 02:38:00 PM,67.906,0.002
59,10/18/17 02:40:00 PM,67.735,-0.017
60,10/18/17 02:42:00 PM,67.392,-0.017
61,10/18/17 02:44:00 PM,67.221,-0.011
62,10/18/17 02:46:00 PM,67.050,-0.015
63,10/18/17 02:48:00 PM,66.708,-0.014
64,10/18/17 02:50:00 PM,66.537,-0.008
65,10/18/17 02:52:00 PM,66.366,-0.008
66,10/18/17 02:54:00 PM,66.022,0.002
67,10/18/17 02:56:00 PM,65.851,-0.004
68,10/18/17 02:58:00 PM,65.680,-0.012
69,10/18/17 03:00:00 PM,65.509,-0.003
70,10/18/17 03:02:00 PM,65.338,-0.003
71,10/18/17 03:04:00 PM,65.167,-0.011
72,10/18/17 03:06:00 PM,64.996,-0.003
73,10/18/17 03:08:00 PM,64.825,0.003
74,10/18/17 03:10:00 PM,64.652,-0.002
75,10/18/17 03:12:00 PM,64.652,-0.019
76,10/18/17 03:14:00 PM,64.652,-0.017
77,10/18/17 03:16:00 PM,64.481,-0.009
78,10/18/17 03:18:00 PM,64.481,-0.014
79,10/18/17 03:20:00 PM,64.310,-0.013
80,10/18/17 03:22:00 PM,64.310,-0.017
81,10/18/17 03:24:00 PM,64.310,-0.013
82,10/18/17 03:26:00 PM,64.139,-0.002
