"Plot Title: RSC_well"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10180301, SEN S/N: 10180301)","Sensor Depth, feet (LGR S/N: 10180301)"
1,12/06/17 03:44:00 PM,56.923,2.184
2,12/06/17 03:46:00 PM,55.364,3.409
3,12/06/17 03:48:00 PM,55.017,3.408
4,12/06/17 03:50:00 PM,55.017,3.403
5,12/06/17 03:52:00 PM,54.842,3.406
6,12/06/17 03:54:00 PM,54.842,3.400
7,12/06/17 03:56:00 PM,54.842,3.404
8,12/06/17 03:58:00 PM,54.842,3.407
9,12/06/17 04:00:00 PM,54.842,3.402
10,12/06/17 04:02:00 PM,54.842,3.404
11,12/06/17 04:04:00 PM,54.842,3.396
12,12/06/17 04:06:00 PM,54.842,3.411
13,12/06/17 04:08:00 PM,54.842,3.401
14,12/06/17 04:10:00 PM,54.842,3.397
15,12/06/17 04:12:00 PM,54.842,3.394
16,12/06/17 04:14:00 PM,54.842,3.396
17,12/06/17 04:16:00 PM,54.842,3.398
18,12/06/17 04:18:00 PM,55.017,3.402
19,12/06/17 04:20:00 PM,55.017,3.397
20,12/06/17 04:22:00 PM,55.017,3.405
21,12/06/17 04:24:00 PM,55.017,3.395
22,12/06/17 04:26:00 PM,55.017,3.401
23,12/06/17 04:28:00 PM,55.017,3.396
24,12/06/17 04:30:00 PM,55.017,3.393
25,12/06/17 04:32:00 PM,55.017,3.388
26,12/06/17 04:34:00 PM,55.017,3.400
27,12/06/17 04:36:00 PM,55.017,3.394
28,12/06/17 04:38:00 PM,55.017,3.396
29,12/06/17 04:40:00 PM,55.017,3.401
30,12/06/17 04:42:00 PM,55.017,3.402
31,12/06/17 04:44:00 PM,55.017,3.397
32,12/06/17 04:46:00 PM,55.017,3.391
33,12/06/17 04:48:00 PM,55.017,3.386
34,12/06/17 04:50:00 PM,55.017,3.393
35,12/06/17 04:52:00 PM,55.017,3.393
36,12/06/17 04:54:00 PM,55.017,3.388
37,12/06/17 04:56:00 PM,55.017,3.388
38,12/06/17 04:58:00 PM,55.017,3.395
39,12/06/17 05:00:00 PM,55.017,3.389
40,12/06/17 05:02:00 PM,55.017,3.394
41,12/06/17 05:04:00 PM,55.017,3.391
42,12/06/17 05:06:00 PM,55.017,3.391
43,12/06/17 05:08:00 PM,55.017,3.391
44,12/06/17 05:10:00 PM,55.017,3.392
45,12/06/17 05:12:00 PM,55.017,3.392
46,12/06/17 05:14:00 PM,55.017,3.393
47,12/06/17 05:16:00 PM,55.017,3.394
48,12/06/17 05:18:00 PM,55.017,3.394
49,12/06/17 05:20:00 PM,55.017,3.388
50,12/06/17 05:22:00 PM,55.017,3.399
51,12/06/17 05:24:00 PM,55.017,3.388
52,12/06/17 05:26:00 PM,55.017,3.399
53,12/06/17 05:28:00 PM,55.017,3.394
54,12/06/17 05:30:00 PM,55.017,3.384
55,12/06/17 05:32:00 PM,55.017,3.395
56,12/06/17 05:34:00 PM,55.017,3.395
57,12/06/17 05:36:00 PM,55.017,3.395
58,12/06/17 05:38:00 PM,55.017,3.401
59,12/06/17 05:40:00 PM,55.017,3.385
60,12/06/17 05:42:00 PM,55.017,3.390
