"Plot Title: RSC_INLET2"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Sensor Depth, feet (LGR S/N: 10445237)"
1,04/23/18 11:32:00 AM,64.139,0.026
2,04/23/18 11:34:00 AM,64.310,0.030
3,04/23/18 11:36:00 AM,64.310,0.026
4,04/23/18 11:38:00 AM,64.139,0.021
5,04/23/18 11:40:00 AM,63.968,0.021
6,04/23/18 11:42:00 AM,63.968,0.013
7,04/23/18 11:44:00 AM,63.797,0.024
8,04/23/18 11:46:00 AM,63.797,0.013
9,04/23/18 11:48:00 AM,63.797,0.013
10,04/23/18 11:50:00 AM,63.797,0.020
11,04/23/18 11:52:00 AM,63.968,0.018
12,04/23/18 11:54:00 AM,64.310,0.012
13,04/23/18 11:56:00 AM,64.481,0.017
14,04/23/18 11:58:00 AM,64.652,0.018
15,04/23/18 12:00:00 PM,64.825,0.020
16,04/23/18 12:02:00 PM,64.996,0.016
17,04/23/18 12:04:00 PM,65.167,0.019
18,04/23/18 12:06:00 PM,65.509,0.025
19,04/23/18 12:08:00 PM,66.193,0.026
20,04/23/18 12:10:00 PM,66.879,0.026
21,04/23/18 12:12:00 PM,67.392,0.023
22,04/23/18 12:14:00 PM,67.564,0.034
23,04/23/18 12:16:00 PM,67.564,0.031
24,04/23/18 12:18:00 PM,67.735,0.027
25,04/23/18 12:20:00 PM,67.735,0.029
26,04/23/18 12:22:00 PM,67.735,0.033
27,04/23/18 12:24:00 PM,67.735,0.032
28,04/23/18 12:26:00 PM,67.564,0.027
29,04/23/18 12:28:00 PM,67.392,0.022
30,04/23/18 12:30:00 PM,67.221,0.032
31,04/23/18 12:32:00 PM,67.050,0.027
32,04/23/18 12:34:00 PM,66.879,0.022
33,04/23/18 12:36:00 PM,66.708,0.025
34,04/23/18 12:38:00 PM,66.537,0.020
35,04/23/18 12:40:00 PM,66.366,0.026
36,04/23/18 12:42:00 PM,66.193,0.021
37,04/23/18 12:44:00 PM,65.851,0.020
38,04/23/18 12:46:00 PM,65.851,0.018
39,04/23/18 12:48:00 PM,65.680,0.016
40,04/23/18 12:50:00 PM,65.509,0.023
41,04/23/18 12:52:00 PM,65.338,0.025
42,04/23/18 12:54:00 PM,65.167,0.022
43,04/23/18 12:56:00 PM,64.996,0.021
44,04/23/18 12:58:00 PM,64.996,0.022
45,04/23/18 01:00:00 PM,64.825,0.019
46,04/23/18 01:02:00 PM,64.652,0.019
47,04/23/18 01:04:00 PM,64.652,0.028
48,04/23/18 01:06:00 PM,64.481,0.023
49,04/23/18 01:08:00 PM,64.481,0.016
50,04/23/18 01:10:00 PM,64.310,0.020
51,04/23/18 01:12:00 PM,64.310,0.021
52,04/23/18 01:14:00 PM,64.139,0.016
53,04/23/18 01:16:00 PM,64.139,0.018
54,04/23/18 01:18:00 PM,64.139,0.014
55,04/23/18 01:20:00 PM,63.968,0.019
56,04/23/18 01:22:00 PM,63.968,0.021
57,04/23/18 01:24:00 PM,63.968,0.017
58,04/23/18 01:26:00 PM,63.968,0.015
59,04/23/18 01:28:00 PM,63.968,0.016
60,04/23/18 01:30:00 PM,63.797,0.016
61,04/23/18 01:32:00 PM,63.797,0.009
62,04/23/18 01:34:00 PM,63.626,0.015
63,04/23/18 01:36:00 PM,63.626,0.008
64,04/23/18 01:38:00 PM,63.455,0.016
65,04/23/18 01:40:00 PM,63.455,0.013
66,04/23/18 01:42:00 PM,63.282,0.007
67,04/23/18 01:44:00 PM,63.282,0.014
68,04/23/18 01:46:00 PM,63.111,0.011
69,04/23/18 01:48:00 PM,63.111,0.009
70,04/23/18 01:50:00 PM,63.111,0.012
71,04/23/18 01:52:00 PM,62.940,0.009
72,04/23/18 01:54:00 PM,62.940,0.014
73,04/23/18 01:56:00 PM,63.111,0.013
74,04/23/18 01:58:00 PM,63.111,0.005
75,04/23/18 02:00:00 PM,63.111,0.010
76,04/23/18 02:02:00 PM,63.282,0.009
77,04/23/18 02:04:00 PM,63.282,0.009
78,04/23/18 02:06:00 PM,63.455,0.014
79,04/23/18 02:08:00 PM,63.626,0.011
80,04/23/18 02:10:00 PM,63.626,0.011
81,04/23/18 02:12:00 PM,63.797,0.016
82,04/23/18 02:14:00 PM,63.968,0.018
83,04/23/18 02:16:00 PM,63.968,0.014
84,04/23/18 02:18:00 PM,64.139,0.016
85,04/23/18 02:20:00 PM,63.968,0.011
86,04/23/18 02:22:00 PM,63.968,0.019
87,04/23/18 02:24:00 PM,63.968,0.015
88,04/23/18 02:26:00 PM,63.968,0.010
89,04/23/18 02:28:00 PM,63.797,0.019
90,04/23/18 02:30:00 PM,63.797,0.014
91,04/23/18 02:32:00 PM,63.797,0.014
92,04/23/18 02:34:00 PM,63.797,0.016
93,04/23/18 02:36:00 PM,63.797,0.016
94,04/23/18 02:38:00 PM,63.797,0.012
95,04/23/18 02:40:00 PM,63.797,0.012
96,04/23/18 02:42:00 PM,63.797,0.016
97,04/23/18 02:44:00 PM,63.797,0.012
98,04/23/18 02:46:00 PM,63.797,0.016
99,04/23/18 02:48:00 PM,63.968,0.017
100,04/23/18 02:50:00 PM,63.968,0.005
101,04/23/18 02:52:00 PM,64.139,0.004
102,04/23/18 02:54:00 PM,64.139,0.014
103,04/23/18 02:56:00 PM,64.139,0.011
104,04/23/18 02:58:00 PM,64.310,0.014
105,04/23/18 03:00:00 PM,64.310,0.011
106,04/23/18 03:02:00 PM,64.310,0.014
107,04/23/18 03:04:00 PM,64.310,0.006
108,04/23/18 03:06:00 PM,64.310,0.011
109,04/23/18 03:08:00 PM,64.310,0.014
110,04/23/18 03:10:00 PM,64.310,0.009
111,04/23/18 03:12:00 PM,64.310,0.018
112,04/23/18 03:14:00 PM,64.310,0.014
